epoch,train_total,train_classification,train_regression,train_uncertainty,train_sigma_penalty,train_clean_authorization,train_probability_mean,train_mu_mean,train_sigma_mean,train_positive_prevalence,train_classification_valid_count,train_regression_valid_count,loss_total,loss_classification,loss_regression,loss_uncertainty,loss_sigma_penalty,loss_clean_authorization,loss_probability_mean,loss_mu_mean,loss_sigma_mean,loss_positive_prevalence,loss_classification_valid_count,loss_regression_valid_count,auroc,average_precision,brier,ece,regression_mae,pearson,spearman,uncertainty_error_correlation
1,0.21499680147434658,0.2674692909185512,0.07567320153182851,-0.579965992420255,8.449258318521995e-05,0.0673823875034801,0.07342733698598562,0.1352011886640237,0.13032484238441938,0.03375924667283797,118349.08493589744,123311.91826923077,0.19606811424406867,0.2359766148030758,0.07363295195003351,-0.5245309875657161,0.00011272975116654038,0.07036404522756735,0.08069598066310088,0.16141114023824532,0.1309926660110553,0.03708341515157372,55681.066666666666,57684.25,0.8579297595501554,0.3791875230525087,0.027669914066791534,0.03636697049216795,0.1267879605293274,0.44156641440706973,0.29596536274060253,0.33585750455933594
2,0.08342085690953983,0.2004086243120046,0.06345278871072552,-0.7809903848235711,0.00034263386171551585,0.05922473588874803,0.0730383495042005,0.12945786551930583,0.1059002657719434,0.03375924667283797,118349.08493589744,123311.91826923077,0.25361213957269985,0.29017333493878444,0.07471594981228312,-0.4922602791072374,1.2381335962648639e-05,0.04715157281607389,0.052201775802920264,0.1553813975304365,0.11862560274700323,0.03708341515157372,55681.066666666666,57684.25,0.7224830895728412,0.22790851791697117,0.029505351558327675,0.019099564419865368,0.12913483381271362,0.3926268106934926,0.2809302284049372,0.3786410799734499
3,0.049465353042484284,0.1834306887183816,0.05681118065377888,-0.8191369442293086,0.006462764845211832,0.055966254678936914,0.07189418265494542,0.13713503615835157,0.10441201866771548,0.03375924667283797,118349.08493589744,123311.91826923077,0.23716870153245206,0.28451601952935257,0.07454266943968832,-0.5341513506136835,0.00013861988321271687,0.04659001316564779,0.05225085904821754,0.14886579774320124,0.11450718939304352,0.03708341515157372,55681.066666666666,57684.25,0.7442145424730826,0.22898922965100924,0.02973572537302971,0.01917045896339772,0.12784124910831451,0.3939683512833386,0.31301552808734734,0.43387132152770447
4,0.028105769266123667,0.1763439769976032,0.047752066067634866,-0.8388314622048384,0.0539754516678291,0.054330615108856596,0.07129708624098641,0.1470230303179377,0.10744143843961258,0.03375924667283797,118349.08493589744,123311.91826923077,0.21600697771646082,0.2746724788720409,0.07454946668197711,-0.5750233887384335,0.00022396974848912048,0.04216129520597557,0.048516653633366026,0.1339186576505502,0.10747529317935307,0.03708341515157372,55681.066666666666,57684.25,0.7961035065330921,0.2518656953549655,0.029022907838225365,0.01571116822352115,0.12523362040519714,0.43737972327621316,0.334393122355982,0.4530601563493013
5,0.014463128204881333,0.17163283352214748,0.04329403082374483,-0.8561021471037887,0.11220376068424597,0.05312516491036289,0.07086385662804763,0.15253705902693745,0.108860683042365,0.03375924667283797,118349.08493589744,123311.91826923077,0.20035341503098608,0.2665997102235754,0.0742507395024101,-0.6004881200691065,0.0003442724006977945,0.0384965327490742,0.04527848355161647,0.12690598666667938,0.10452149299283822,0.03708341515157372,55681.066666666666,57684.25,0.8377898112817146,0.27503477276587296,0.028232773765921593,0.01183940305162144,0.12380921095609665,0.4818519659041911,0.35568718537456046,0.4724945323939507
