backbone,sequence,frame_id,epe_native_px,bad1_native,bad3_native,valid_ratio_native,native_height,native_width,runtime_s
S2M2-S,dataset_7_keyframe_1,000647,3.1840450763702393,0.7163951454906446,0.2828488028085677,0.11604766845703125,1024,1280,0.06322323391214013
S2M2-S,dataset_7_keyframe_2,000001,1.917215347290039,0.6002227819802757,0.20726098482055183,0.39314422607421873,1024,1280,0.06791264517232776
S2M2-S,dataset_7_keyframe_2,000314,5.1013054847717285,0.862320831819028,0.6092205685514968,0.08606948852539062,1024,1280,0.061535256914794445
S2M2-S,dataset_7_keyframe_2,000628,3.782871961593628,0.801344458181872,0.44059878732241087,0.10305252075195312,1024,1280,0.061967331916093826
S2M2-S,dataset_7_keyframe_3,000001,1.657442569732666,0.5352235997831156,0.09158193421811445,0.3982063293457031,1024,1280,0.06744167301803827
S2M2-S,dataset_7_keyframe_3,000292,2.8555219173431396,0.6783571296310198,0.08634728081633061,0.15245132446289061,1024,1280,0.06255713989958167
S2M2-S,dataset_7_keyframe_3,000584,25.351160049438477,1.0,1.0,0.02263336181640625,1024,1280,0.06559723289683461
S2M2-S,dataset_7_keyframe_4,000001,1.3897172212600708,0.5009058087211349,0.07972969698524622,0.5352653503417969,1024,1280,0.06290040211752057
S2M2-S,dataset_7_keyframe_4,001099,7.438790798187256,0.9153930907023031,0.6740741398919534,0.0858642578125,1024,1280,0.06085222912952304
S2M2-S,dataset_7_keyframe_4,002197,1.576175332069397,0.706571424020896,0.07094621498080812,0.1916107177734375,1024,1280,0.067396255210042
RAFT-Stereo,dataset_1_keyframe_2,000001,0.7986603379249573,0.17648985499972925,0.024195327079351955,0.5776756286621094,1024,1280,0.40806158632040024
RAFT-Stereo,dataset_1_keyframe_2,000140,0.7630547285079956,0.293742734736233,0.003591270769342709,0.44039382934570315,1024,1280,0.32635422283783555
RAFT-Stereo,dataset_1_keyframe_2,000280,0.9792269468307495,0.43165498599817304,0.012144900190185243,0.407574462890625,1024,1280,0.32457072427496314
RAFT-Stereo,dataset_1_keyframe_3,000001,0.7005053758621216,0.25220514482897943,0.0026861071764985004,0.6495803833007813,1024,1280,0.32371971383690834
RAFT-Stereo,dataset_1_keyframe_3,000236,0.8277003765106201,0.3119499990710751,0.015618323352551757,0.4927886962890625,1024,1280,0.32454095920547843
RAFT-Stereo,dataset_1_keyframe_3,000471,1.6934047937393188,0.5914949940852304,0.15048039470267463,0.211541748046875,1024,1280,0.3250935226678848
RAFT-Stereo,dataset_2_keyframe_2,000001,0.8397146463394165,0.31359703368338465,0.015372526091443106,0.6106979370117187,1024,1280,0.3281845520250499
RAFT-Stereo,dataset_2_keyframe_2,000517,3.0545473098754883,0.8261499278072229,0.45667088164868574,0.17014617919921876,1024,1280,0.32774156192317605
RAFT-Stereo,dataset_2_keyframe_2,001033,5.3652777671813965,0.9245777969677961,0.7642750653773147,0.09365005493164062,1024,1280,0.3261182210408151
RAFT-Stereo,dataset_2_keyframe_3,000001,2.6653435230255127,0.6768416340235031,0.30374482372691664,0.34084320068359375,1024,1280,0.3245302443392575
RAFT-Stereo,dataset_2_keyframe_3,000551,2.3148224353790283,0.6496655330075002,0.24480844163156829,0.1354949951171875,1024,1280,0.32330026011914015
RAFT-Stereo,dataset_2_keyframe_3,001102,2.1766576766967773,0.6924567851605122,0.271119278699822,0.0531402587890625,1024,1280,0.3244240260683
RAFT-Stereo,dataset_2_keyframe_4,000001,4.593756675720215,0.9176487870990366,0.7019771936392399,0.48299331665039064,1024,1280,0.3231664099730551
RAFT-Stereo,dataset_2_keyframe_4,001057,2.1576850414276123,0.82566666743901,0.237813001781796,0.32927474975585935,1024,1280,0.3232372561469674
RAFT-Stereo,dataset_2_keyframe_4,002114,1.7749745845794678,0.9270218769467551,0.010462090952398402,0.0832794189453125,1024,1280,0.3270609970204532
RAFT-Stereo,dataset_3_keyframe_1,000001,0.9831796288490295,0.24476880650548677,0.06667297559909312,0.5724021911621093,1024,1280,0.3264638460241258
RAFT-Stereo,dataset_3_keyframe_1,000165,0.7555234432220459,0.20030664420963587,0.032265617329174254,0.5050697326660156,1024,1280,0.3250323520042002
RAFT-Stereo,dataset_3_keyframe_1,000329,2.2570760250091553,0.6815762160372373,0.25168261730564734,0.23963470458984376,1024,1280,0.3240815936587751
RAFT-Stereo,dataset_3_keyframe_2,000001,1.060518741607666,0.39239544274588983,0.027848283818863572,0.529022216796875,1024,1280,0.32393704913556576
RAFT-Stereo,dataset_3_keyframe_2,000799,0.5605465173721313,0.12284856755696437,0.010705715571665475,0.3169853210449219,1024,1280,0.3235471770167351
RAFT-Stereo,dataset_3_keyframe_2,001597,1.0634524822235107,0.35349218027591617,0.04328832065592355,0.26650161743164064,1024,1280,0.3237940757535398
RAFT-Stereo,dataset_3_keyframe_3,000001,0.9443574547767639,0.3242181428709926,0.03423813268372854,0.49578170776367186,1024,1280,0.32478147838264704
RAFT-Stereo,dataset_3_keyframe_3,000224,1.9739357233047485,0.594575194513456,0.15175024918549815,0.2051361083984375,1024,1280,0.32348614605143666
RAFT-Stereo,dataset_3_keyframe_3,000448,2.3626279830932617,0.6021121785815202,0.21396404351511727,0.172802734375,1024,1280,0.32453520130366087
RAFT-Stereo,dataset_3_keyframe_4,000001,0.94001305103302,0.34590131377940725,0.022080659945004584,0.499420166015625,1024,1280,0.32600236823782325
RAFT-Stereo,dataset_3_keyframe_4,000417,0.9871848225593567,0.40555519289770875,0.022057575559762385,0.2337493896484375,1024,1280,0.32637180015444756
RAFT-Stereo,dataset_3_keyframe_4,000834,0.534425675868988,0.10647418297759277,0.00399728397248546,0.25843048095703125,1024,1280,0.324533608276397
RAFT-Stereo,dataset_6_keyframe_1,000001,0.5959702134132385,0.168854898356638,0.004564894442134644,0.6275802612304687,1024,1280,0.3236899711191654
RAFT-Stereo,dataset_6_keyframe_1,000319,1.2234563827514648,0.4841795267727529,0.04379756081774556,0.3300506591796875,1024,1280,0.32428979501128197
RAFT-Stereo,dataset_6_keyframe_1,000637,1.7164785861968994,0.6353959422914259,0.1640625930735415,0.2561614990234375,1024,1280,0.32381999492645264
RAFT-Stereo,dataset_6_keyframe_2,000001,0.8626248836517334,0.3430208986494824,0.007004409390919827,0.6059371948242187,1024,1280,0.3236022898927331
RAFT-Stereo,dataset_6_keyframe_2,000544,3.3778457641601562,0.823182178675046,0.4836614430133218,0.15199432373046876,1024,1280,0.3241732409223914
RAFT-Stereo,dataset_6_keyframe_2,001087,0.6431615948677063,0.20726135941562462,0.003568775535471091,0.246490478515625,1024,1280,0.32360917003825307
RAFT-Stereo,dataset_6_keyframe_3,000001,0.7357267737388611,0.24756968338797644,0.013009394481144845,0.6397026062011719,1024,1280,0.32503380393609405
RAFT-Stereo,dataset_6_keyframe_3,000787,2.9171507358551025,0.8602360081955849,0.442761850476792,0.1980987548828125,1024,1280,0.3263382990844548
RAFT-Stereo,dataset_6_keyframe_3,001573,0.6010391116142273,0.17694592205881546,0.0018371824501499574,0.41693801879882814,1024,1280,0.32524185441434383
RAFT-Stereo,dataset_6_keyframe_4,000001,0.9759176969528198,0.30444673471939476,0.022469782330812007,0.6284889221191406,1024,1280,0.32560235215350986
RAFT-Stereo,dataset_6_keyframe_4,000680,5.82453727722168,0.8898248493479118,0.6676240818066986,0.09482803344726562,1024,1280,0.32604579301550984
RAFT-Stereo,dataset_6_keyframe_4,001360,0.5944401025772095,0.12540561175796908,0.0056390259864205275,0.4196891784667969,1024,1280,0.3236611778847873
RAFT-Stereo,dataset_7_keyframe_1,000001,1.5108610391616821,0.4996277004947525,0.11370132757415995,0.4323944091796875,1024,1280,0.32718964759260416
RAFT-Stereo,dataset_7_keyframe_1,000324,1.3295564651489258,0.48078404677473824,0.0781223615332658,0.28916015625,1024,1280,0.32469510985538363
RAFT-Stereo,dataset_7_keyframe_1,000647,2.9641427993774414,0.666719261567591,0.21645431475418458,0.11604766845703125,1024,1280,0.3258108631707728
RAFT-Stereo,dataset_7_keyframe_2,000001,1.773997187614441,0.511529161540223,0.18885430291363123,0.39314422607421873,1024,1280,0.3268347689881921
RAFT-Stereo,dataset_7_keyframe_2,000314,4.984571933746338,0.861851027807079,0.6011541223085992,0.08606948852539062,1024,1280,0.32411757903173566
RAFT-Stereo,dataset_7_keyframe_2,000628,4.095797538757324,0.8105839064801996,0.4435379387442346,0.10305252075195312,1024,1280,0.32340548606589437
RAFT-Stereo,dataset_7_keyframe_3,000001,1.6431890726089478,0.49451562161716833,0.07785805566572211,0.3982063293457031,1024,1280,0.323194301687181
RAFT-Stereo,dataset_7_keyframe_3,000292,3.8293991088867188,0.8293372568448761,0.2121748965323965,0.15245132446289061,1024,1280,0.3239888362586498
RAFT-Stereo,dataset_7_keyframe_3,000584,25.893657684326172,1.0,0.9945054945054945,0.02263336181640625,1024,1280,0.3233904540538788
RAFT-Stereo,dataset_7_keyframe_4,000001,1.5165597200393677,0.45694379709884647,0.07989646271360623,0.5352653503417969,1024,1280,0.3232525181956589
RAFT-Stereo,dataset_7_keyframe_4,001099,8.81745719909668,0.8952587432470855,0.67686415979528,0.0858642578125,1024,1280,0.3265958232805133
RAFT-Stereo,dataset_7_keyframe_4,002197,1.1665292978286743,0.5172846289837069,0.036751238313663656,0.1916107177734375,1024,1280,0.3243863391689956
StereoAnywhere,dataset_1_keyframe_2,000001,0.7817652821540833,0.18013500252915127,0.023884961257100445,0.5776756286621094,1024,1280,1.0962109328247607
StereoAnywhere,dataset_1_keyframe_2,000140,0.7495269179344177,0.2788146207857139,0.003348734393217297,0.44039382934570315,1024,1280,0.7319470182992518
StereoAnywhere,dataset_1_keyframe_2,000280,0.9997195601463318,0.4301293858663911,0.017753118588735642,0.407574462890625,1024,1280,0.7270707180723548
StereoAnywhere,dataset_1_keyframe_3,000001,0.7346150279045105,0.2661583382075549,0.00826621001670155,0.6495803833007813,1024,1280,0.7313428879715502
StereoAnywhere,dataset_1_keyframe_3,000236,0.8516887426376343,0.31922193253528364,0.019335571010112896,0.4927886962890625,1024,1280,0.7313610441051424
StereoAnywhere,dataset_1_keyframe_3,000471,1.884232997894287,0.6053766698404455,0.1797404714504169,0.211541748046875,1024,1280,0.7286861459724605
StereoAnywhere,dataset_2_keyframe_2,000001,0.8664590716362,0.32788517516309496,0.01648939226988684,0.6106979370117187,1024,1280,0.7340973340906203
StereoAnywhere,dataset_2_keyframe_2,000517,3.077794075012207,0.8296071098675419,0.46318168366111545,0.17014617919921876,1024,1280,0.7323564891703427
StereoAnywhere,dataset_2_keyframe_2,001033,5.314894199371338,0.9236409257916561,0.7627516313778524,0.09365005493164062,1024,1280,0.7293254588730633
StereoAnywhere,dataset_2_keyframe_3,000001,2.676790714263916,0.6764521544487969,0.30753889199776163,0.34084320068359375,1024,1280,0.7309916741214693
StereoAnywhere,dataset_2_keyframe_3,000551,2.619386911392212,0.6722955471970089,0.26931912880920744,0.1354949951171875,1024,1280,0.7304971856065094
StereoAnywhere,dataset_2_keyframe_3,001102,2.157064914703369,0.6946677769482571,0.26777407683914317,0.0531402587890625,1024,1280,0.7294704546220601
StereoAnywhere,dataset_2_keyframe_4,000001,4.59426736831665,0.9161118298321352,0.6932340708516765,0.48299331665039064,1024,1280,0.7269188910722733
StereoAnywhere,dataset_2_keyframe_4,001057,2.0693774223327637,0.7968034254970608,0.2179421530305593,0.32927474975585935,1024,1280,0.7294469713233411
StereoAnywhere,dataset_2_keyframe_4,002114,1.7208783626556396,0.9251438308475942,0.009087910879841694,0.0832794189453125,1024,1280,0.7308837431482971
StereoAnywhere,dataset_3_keyframe_1,000001,0.9510931372642517,0.2539403059476794,0.06109090327473579,0.5724021911621093,1024,1280,0.7296966630965471
StereoAnywhere,dataset_3_keyframe_1,000165,0.7998716831207275,0.2236161358297898,0.03662056933104735,0.5050697326660156,1024,1280,0.7281472734175622
StereoAnywhere,dataset_3_keyframe_1,000329,2.221782684326172,0.6792520710360592,0.25611759536953904,0.23963470458984376,1024,1280,0.7301422371529043
StereoAnywhere,dataset_3_keyframe_2,000001,1.0243875980377197,0.3791217190654745,0.027287280069224113,0.529022216796875,1024,1280,0.73228914802894
StereoAnywhere,dataset_3_keyframe_2,000799,0.5525891780853271,0.13296460230240276,0.01079476941072834,0.3169853210449219,1024,1280,0.7320235818624496
StereoAnywhere,dataset_3_keyframe_2,001597,1.0832678079605103,0.36366369031430623,0.04429029884715252,0.26650161743164064,1024,1280,0.7326278141699731
StereoAnywhere,dataset_3_keyframe_3,000001,0.9566916227340698,0.32944103928559887,0.03371953631020989,0.49578170776367186,1024,1280,0.7319743889383972
StereoAnywhere,dataset_3_keyframe_3,000224,2.5041205883026123,0.685438640860471,0.28938990464005715,0.2051361083984375,1024,1280,0.7295598392374814
StereoAnywhere,dataset_3_keyframe_3,000448,2.5248327255249023,0.6805550649901102,0.2911309692003391,0.172802734375,1024,1280,0.729983570985496
StereoAnywhere,dataset_3_keyframe_4,000001,1.1988211870193481,0.39716926367247174,0.06819737244118546,0.499420166015625,1024,1280,0.7303454494103789
StereoAnywhere,dataset_3_keyframe_4,000417,0.9712125062942505,0.40320843397088585,0.017298779293687578,0.2337493896484375,1024,1280,0.7317364341579378
StereoAnywhere,dataset_3_keyframe_4,000834,0.6836538314819336,0.15569037286334247,0.033501608951081986,0.25843048095703125,1024,1280,0.7309807767160237
StereoAnywhere,dataset_6_keyframe_1,000001,0.6483327746391296,0.19776508603397594,0.006790812344544373,0.6275802612304687,1024,1280,0.7312799929641187
StereoAnywhere,dataset_6_keyframe_1,000319,1.2480608224868774,0.49432506403084575,0.051247792438350086,0.3300506591796875,1024,1280,0.7295413012616336
StereoAnywhere,dataset_6_keyframe_1,000637,1.6719403266906738,0.6295524130618664,0.151047189030129,0.2561614990234375,1024,1280,0.7280177888460457
StereoAnywhere,dataset_6_keyframe_2,000001,3.6491785049438477,0.3698952675223554,0.04040346808290964,0.6059371948242187,1024,1280,0.7322635897435248
StereoAnywhere,dataset_6_keyframe_2,000544,3.4437220096588135,0.8245575287869814,0.4939514712230577,0.15199432373046876,1024,1280,0.7288997848518193
StereoAnywhere,dataset_6_keyframe_2,001087,0.6398855447769165,0.20330258759440387,0.002092361025133094,0.246490478515625,1024,1280,0.7354533262550831
StereoAnywhere,dataset_6_keyframe_3,000001,0.7747864127159119,0.2638039956062881,0.017090632830473563,0.6397026062011719,1024,1280,0.7322207759134471
StereoAnywhere,dataset_6_keyframe_3,000787,2.8512256145477295,0.8199667246930507,0.4398695176621016,0.1980987548828125,1024,1280,0.7300521130673587
StereoAnywhere,dataset_6_keyframe_3,001573,0.6486794948577881,0.21347364722803203,0.002108002173877242,0.41693801879882814,1024,1280,0.729492508340627
StereoAnywhere,dataset_6_keyframe_4,000001,1.0005803108215332,0.3043726851936152,0.027989506818019042,0.6284889221191406,1024,1280,0.7336358553729951
StereoAnywhere,dataset_6_keyframe_4,000680,5.689239501953125,0.8918442711978953,0.6839162301979999,0.09482803344726562,1024,1280,0.728955517988652
StereoAnywhere,dataset_6_keyframe_4,001360,0.5956727266311646,0.13807251474745272,0.009054799625519229,0.4196891784667969,1024,1280,0.735379375051707
StereoAnywhere,dataset_7_keyframe_1,000001,1.5651296377182007,0.541858109777185,0.1337755051627884,0.4323944091796875,1024,1280,0.7285023019649088
StereoAnywhere,dataset_7_keyframe_1,000324,1.4284043312072754,0.5235113770685579,0.0935653073286052,0.28916015625,1024,1280,0.7286658347584307
StereoAnywhere,dataset_7_keyframe_1,000647,3.1272470951080322,0.7008204804544199,0.25858283039459323,0.11604766845703125,1024,1280,0.7366477558389306
StereoAnywhere,dataset_7_keyframe_2,000001,1.755610704421997,0.5199727538414367,0.18827017942876217,0.39314422607421873,1024,1280,0.7284412709996104
StereoAnywhere,dataset_7_keyframe_2,000314,71.59412384033203,0.9311781443627951,0.805545460186326,0.08606948852539062,1024,1280,0.7292342730797827
StereoAnywhere,dataset_7_keyframe_2,000628,3.7819244861602783,0.8020699917822215,0.44251626898047725,0.10305252075195312,1024,1280,0.7309890300966799
StereoAnywhere,dataset_7_keyframe_3,000001,1.6746443510055542,0.5122955452477981,0.0814810982934722,0.3982063293457031,1024,1280,0.7311677164398134
StereoAnywhere,dataset_7_keyframe_3,000292,3.532313823699951,0.7942608634728081,0.2792449242071654,0.15245132446289061,1024,1280,0.7296845437958837
StereoAnywhere,dataset_7_keyframe_3,000584,26.08884048461914,1.0,1.0,0.02263336181640625,1024,1280,0.7315564258024096
StereoAnywhere,dataset_7_keyframe_4,000001,1.3300864696502686,0.4583463396347973,0.07520279140173008,0.5352653503417969,1024,1280,0.7317013619467616
StereoAnywhere,dataset_7_keyframe_4,001099,7.438989639282227,0.9186540375319875,0.719265353994882,0.0858642578125,1024,1280,0.728055345825851
StereoAnywhere,dataset_7_keyframe_4,002197,1.2109365463256836,0.5564448054533582,0.032626180578782235,0.1916107177734375,1024,1280,0.7344756168313324
CREStereo,dataset_1_keyframe_2,000001,0.7853320240974426,0.17322242927951545,0.023873074906461025,0.5776756286621094,1024,1280,0.2178804622963071
CREStereo,dataset_1_keyframe_2,000140,0.775372326374054,0.3022315079006225,0.002023446337960581,0.44039382934570315,1024,1280,0.17817062512040138
CREStereo,dataset_1_keyframe_2,000280,0.9933604598045349,0.44160227323779144,0.010821465474639472,0.407574462890625,1024,1280,0.17770900717005134
CREStereo,dataset_1_keyframe_3,000001,0.7049186825752258,0.25653086967858324,0.0019731788616167384,0.6495803833007813,1024,1280,0.17597222607582808
CREStereo,dataset_1_keyframe_3,000236,0.8270771503448486,0.3233215875945181,0.010832812103271673,0.4927886962890625,1024,1280,0.17790428781881928
CREStereo,dataset_1_keyframe_3,000471,1.7274506092071533,0.5943297556190311,0.1574591015320696,0.211541748046875,1024,1280,0.17775940196588635
CREStereo,dataset_2_keyframe_2,000001,0.8329705595970154,0.30086675811476987,0.015667358773895815,0.6106979370117187,1024,1280,0.17588446522131562
CREStereo,dataset_2_keyframe_2,000517,3.1878015995025635,0.8387814217941475,0.4892607638982306,0.17014617919921876,1024,1280,0.17593387886881828
CREStereo,dataset_2_keyframe_2,001033,5.376624584197998,0.9257101890850434,0.7669471849057834,0.09365005493164062,1024,1280,0.17734884936362505
CREStereo,dataset_2_keyframe_3,000001,2.6550188064575195,0.6714202574146615,0.3053922775601567,0.34084320068359375,1024,1280,0.17607024172320962
CREStereo,dataset_2_keyframe_3,000551,2.2512295246124268,0.6339613504808667,0.22326516362981147,0.1354949951171875,1024,1280,0.17859511775895953
CREStereo,dataset_2_keyframe_3,001102,2.125415086746216,0.684301958307012,0.25867168207660945,0.0531402587890625,1024,1280,0.17752866772934794
CREStereo,dataset_2_keyframe_4,000001,4.548461437225342,0.915104040791762,0.6974500409907924,0.48299331665039064,1024,1280,0.17830448504537344
CREStereo,dataset_2_keyframe_4,001057,2.059338092803955,0.7910131676811396,0.21511074244590314,0.32927474975585935,1024,1280,0.17819212703034282
CREStereo,dataset_2_keyframe_4,002114,1.7145740985870361,0.8995474366961047,0.0066418703506907545,0.0832794189453125,1024,1280,0.17605149513110518
CREStereo,dataset_3_keyframe_1,000001,0.9361900091171265,0.2448354501578788,0.06027918358860074,0.5724021911621093,1024,1280,0.17596169002354145
CREStereo,dataset_3_keyframe_1,000165,0.7508113384246826,0.20472655040369786,0.030332097189598266,0.5050697326660156,1024,1280,0.1774607766419649
CREStereo,dataset_3_keyframe_1,000329,2.2987825870513916,0.6870299973893166,0.26722255121078403,0.23963470458984376,1024,1280,0.17764561204239726
CREStereo,dataset_3_keyframe_2,000001,1.0408145189285278,0.3745471589270262,0.024382751658494375,0.529022216796875,1024,1280,0.1777824661694467
CREStereo,dataset_3_keyframe_2,000799,0.5402901768684387,0.11614305416158217,0.01059740684848091,0.3169853210449219,1024,1280,0.17804388608783484
CREStereo,dataset_3_keyframe_2,001597,1.0654454231262207,0.34286548585922494,0.04522929555207567,0.26650161743164064,1024,1280,0.17823167610913515
CREStereo,dataset_3_keyframe_3,000001,0.9472020268440247,0.3179072712751469,0.03383802865668151,0.49578170776367186,1024,1280,0.17814927315339446
CREStereo,dataset_3_keyframe_3,000224,2.0292835235595703,0.5835812791026347,0.17516624763831654,0.2051361083984375,1024,1280,0.17595043405890465
CREStereo,dataset_3_keyframe_3,000448,2.412821054458618,0.6194546482057078,0.21327970471884714,0.172802734375,1024,1280,0.1780437850393355
CREStereo,dataset_3_keyframe_4,000001,0.9383792877197266,0.35005346776657503,0.020336083104185762,0.499420166015625,1024,1280,0.1760082389228046
CREStereo,dataset_3_keyframe_4,000417,0.980982780456543,0.404383445394608,0.018685945557804035,0.2337493896484375,1024,1280,0.17592519521713257
CREStereo,dataset_3_keyframe_4,000834,0.5429770946502686,0.10352788356508133,0.005933929678505004,0.25843048095703125,1024,1280,0.17605780297890306
CREStereo,dataset_6_keyframe_1,000001,0.6062005758285522,0.1693387406969761,0.005992107777704837,0.6275802612304687,1024,1280,0.17599658202379942
CREStereo,dataset_6_keyframe_1,000319,1.302069067955017,0.4904739669536112,0.054151140534992745,0.3300506591796875,1024,1280,0.17806760175153613
CREStereo,dataset_6_keyframe_1,000637,1.7217769622802734,0.6346334838394548,0.16518245392487402,0.2561614990234375,1024,1280,0.17782274587079883
CREStereo,dataset_6_keyframe_2,000001,0.8405925035476685,0.3282339520582614,0.006349674017330342,0.6059371948242187,1024,1280,0.17788232490420341
CREStereo,dataset_6_keyframe_2,000544,3.31669545173645,0.8203561855618355,0.47617732981297245,0.15199432373046876,1024,1280,0.17794213397428393
CREStereo,dataset_6_keyframe_2,001087,0.6313963532447815,0.1969047913829392,0.002299740002476167,0.246490478515625,1024,1280,0.17791602527722716
