group,model,frames,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,signed_disp_error_mean,signed_disp_error_median,pred_disp_p05,pred_disp_p50,pred_disp_p95,gt_disp_p05,gt_disp_p50,gt_disp_p95
clean_val_dataset7,zero_shot,5,1.7622338652610778,8.872443389892577,37.81613840707829,12.983634450174222,1.9791355581615768,1.0630835175514222,0.6096580505371094,28.2055282653996,9.269442769923451,1.4418109905334906,0.8106576919555664,-0.03021392822265625,59.632328796386716,80.97738342285156,132.98887634277344,59.92840423583984,81.1324447631836,132.04751434326172
clean_val_dataset7,ft_step500,5,19.170811271667482,25.9531005859375,99.75056364095869,98.23564820633327,85.7877406677908,14.035116958618165,12.259727478027344,99.9611948485428,99.88616296997373,97.67756723214396,-18.964676094055175,-12.776295471191407,51.014286041259766,66.9576629638672,85.90069580078125,59.92840423583984,81.1324447631836,132.04751434326172
clean_test_dataset8_9,zero_shot,10,1.2820261716842651,2.501453459262848,38.424374607546454,14.54872968091422,2.8003442516785046,0.9879043459892273,0.6951068878173828,26.78902802663928,11.36989421111799,1.9986570064948186,-0.29969297647476195,-0.39207706451416013,66.12396812438965,85.28975715637208,121.14603958129882,66.23116188049316,85.45758056640625,122.5365966796875
clean_test_dataset8_9,ft_step500,10,20.116585206985473,23.939626502990723,99.84117283492607,98.66026161602369,85.1504297573609,12.20940465927124,11.143756103515624,99.96513376265196,99.9132525266745,97.39645635397244,-20.114821243286134,-16.48336067199707,55.089261817932126,68.1056037902832,81.5136875152588,66.23116188049316,85.45758056640625,122.5365966796875
warped_train,zero_shot,120,17.291858661174775,19.920157024264334,78.06169595325787,62.515117511320476,40.22286516755703,6.8907328968246775,5.308149695396423,74.62755678026221,56.53504985122274,31.059295735257063,14.508306749879072,13.884492937723795,82.26298821767172,101.68031368255615,129.998299407959,68.21428565979004,87.46656185785929,113.77911656697592
warped_train,ft_step500,120,20.76459933121999,23.686892302831016,99.01171704083578,97.47852817541816,87.474788316839,15.33170505364736,13.23224500020345,99.02216941787016,97.94467711726591,92.03123297509599,-20.237884711225828,-17.77905689875285,55.002471907933554,69.2358089764913,80.83366972605387,68.21428565979004,87.46656185785929,113.77911656697592
