probability_threshold,error_threshold_px,uncertainty_threshold_px,SCARED-C_raw_epe,SCARED-C_a2_epe,SCARED-C_refined_epe,SCARED-C_epe_gain,SCARED-C_retained_a2_gain,SCARED-C_intervention_coverage,SCARED-C_intervention_precision,SCARED-C_false_update_rate,SCARED-C_clean_degradation,D4D_raw_epe,D4D_a2_epe,D4D_refined_epe,D4D_epe_gain,D4D_retained_a2_gain,D4D_intervention_coverage,D4D_intervention_precision,D4D_false_update_rate,D4D_clean_degradation
0.65,0.5,2.0,0.19187043607234955,0.18235889077186584,0.190534770488739,0.0013356655836105347,0.14042571857830613,0.007424432261033568,0.6098172697957721,0.0036141746846462238,0.002433553558342013,7.066644668579102,7.155501842498779,7.20037841796875,-0.13373374938964844,-13373374.938964844,0.06250233217657375,0.08059701492537313,0.0,0.0
0.65,1.0,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,1.0,0.19187043607234955,0.18235889077186584,0.19188132882118225,-1.0892748832702637e-05,-0.0011452133684469435,0.0002806440714937447,0.2890995260663507,0.0002238869273674652,0.00019607488670069932,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,2.0,0.19187043607234955,0.18235889077186584,0.19123457372188568,0.0006358623504638672,0.06685163455317096,0.00364105756262619,0.6168036529680365,0.0014434449106051483,0.0010081864741702626,7.066644668579102,7.155501842498779,7.20037841796875,-0.13373374938964844,-13373374.938964844,0.06250233217657375,0.08059701492537313,0.0,0.0
0.8,0.25,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,1.0,0.19187043607234955,0.18235889077186584,0.19186681509017944,3.6209821701049805e-06,0.00038069336324570075,6.118306771901543e-05,0.31521739130434784,4.310866303348709e-05,4.1022759983479646e-05,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,2.0,0.19187043607234955,0.18235889077186584,0.1914522498846054,0.0004181861877441406,0.043966166856491136,0.0031682188544933645,0.5570948782535684,0.0017285183274394983,0.0012710102584711999,7.066644668579102,7.155501842498779,7.201558589935303,-0.13491392135620117,-13491392.135620117,0.055860293294525916,0.019372077488309953,0.0,0.0
0.8,0.5,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,1.0,0.19187043607234955,0.18235889077186584,0.19186681509017944,3.6209821701049805e-06,0.00038069336324570075,6.118306771901543e-05,0.31521739130434784,4.310866303348709e-05,4.1022759983479646e-05,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,2.0,0.19187043607234955,0.18235889077186584,0.19145792722702026,0.00041250884532928467,0.043369277262266394,0.003161568521045645,0.5561632309633993,0.0017285183274394983,0.0012710102584711999,7.066644668579102,7.155501842498779,7.201558589935303,-0.13491392135620117,-13491392.135620117,0.055860293294525916,0.019372077488309953,0.0,0.0
0.8,1.0,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,1.0,0.19187043607234955,0.18235889077186584,0.1918719857931137,-1.5497207641601562e-06,-0.00016293049291174025,5.652783430561208e-05,0.25882352941176473,4.310866303348709e-05,4.1022759983479646e-05,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,2.0,0.19187043607234955,0.18235889077186584,0.19168567657470703,0.0001847594976425171,0.019424761361660263,0.0013373820563363048,0.583291894579811,0.0006056071855188266,0.0004463832527015921,7.066644668579102,7.155501842498779,7.201558589935303,-0.13491392135620117,-13491392.135620117,0.055860293294525916,0.019372077488309953,0.0,0.0
0.9,0.25,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,1.0,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,2.0,0.19187043607234955,0.18235889077186584,0.19177375733852386,9.66787338256836e-05,0.010164356134724719,0.0009110956823375125,0.5255474452554745,0.0005020073340351238,0.00041439940593481135,7.066644668579102,7.155501842498779,7.07712984085083,-0.010485172271728516,-1048517.2271728516,0.004738982797865592,0.007874015748031496,0.0,0.0
0.9,0.5,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,1.0,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,2.0,0.19187043607234955,0.18235889077186584,0.19177375733852386,9.66787338256836e-05,0.010164356134724719,0.0009110956823375125,0.5255474452554745,0.0005020073340351238,0.00041439940593481135,7.066644668579102,7.155501842498779,7.07712984085083,-0.010485172271728516,-1048517.2271728516,0.004738982797865592,0.007874015748031496,0.0,0.0
0.9,1.0,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,1.0,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,2.0,0.19187043607234955,0.18235889077186584,0.1918257474899292,4.468858242034912e-05,0.004698351425406817,0.00020150510346588778,0.6501650165016502,6.953010166691465e-05,5.701468336687002e-05,7.066644668579102,7.155501842498779,7.07712984085083,-0.010485172271728516,-1048517.2271728516,0.004738982797865592,0.007874015748031496,0.0,0.0
0.95,0.25,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,1.0,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,2.0,0.19187043607234955,0.18235889077186584,0.19182316958904266,4.7266483306884766e-05,0.004969380033808078,0.0001243612354723466,0.7807486631016043,3.059324473344245e-05,1.7382525416728663e-05,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,1.0,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,2.0,0.19187043607234955,0.18235889077186584,0.19182316958904266,4.7266483306884766e-05,0.004969380033808078,0.0001243612354723466,0.7807486631016043,3.059324473344245e-05,1.7382525416728663e-05,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,0.25,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,0.5,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,1.0,0.19187043607234955,0.18235889077186584,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,2.0,0.19187043607234955,0.18235889077186584,0.19184713065624237,2.3305416107177734e-05,0.002450223951095786,5.320266758175255e-05,0.8125,4.867107116684026e-06,2.0859030500074396e-06,7.066644668579102,7.155501842498779,7.066644668579102,0.0,0.0,0.0,0.0,0.0,0.0
