frame_id,target_path,valid_pixel_pct,raw_disp_mae,oracle_no_flow_disp_mae,oracle_raw_fixed_raftsmall_disp_mae,oracle_all_available_disp_mae,candidates_available
000270,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000270.npz,15.540771484374998,6.833133697509766,6.833133697509766,6.833133697509766,5.277698040008545,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000271,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000271.npz,15.520019531250002,8.740163803100586,7.49007511138916,7.493747234344482,5.70295524597168,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000272,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000272.npz,15.552978515624998,6.382483005523682,5.959164619445801,5.958076000213623,5.116604328155518,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000273,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000273.npz,15.543212890625,4.833346366882324,3.7892141342163086,3.786003828048706,3.5764498710632324,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000274,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000274.npz,15.635986328125002,7.324410438537598,5.959818363189697,5.969045162200928,4.716424942016602,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000275,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000275.npz,15.804443359375,11.346687316894531,7.479063510894775,7.490504741668701,5.493178844451904,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000276,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000276.npz,15.92041015625,12.603717803955078,9.42394733428955,9.430201530456543,6.2384843826293945,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000277,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000277.npz,16.121826171875,11.02124309539795,8.847187995910645,8.842432022094727,5.713958740234375,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000278,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000278.npz,16.2646484375,6.546724796295166,3.926945686340332,3.9208617210388184,3.3342981338500977,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000279,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000279.npz,16.339111328125,7.0781097412109375,4.200901031494141,4.194018363952637,3.111636161804199,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000280,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000280.npz,16.407470703125,7.161339282989502,4.825719833374023,4.815364360809326,3.1905503273010254,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000281,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000281.npz,16.552734375,10.391731262207031,6.186568737030029,6.1818766593933105,3.4692294597625732,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000282,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000282.npz,16.553955078125,9.78555679321289,7.485288619995117,7.48366641998291,3.858555793762207,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000283,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000283.npz,16.57470703125,9.565814018249512,8.17404556274414,8.178786277770996,3.9772701263427734,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000284,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000284.npz,16.539306640625,8.038415908813477,7.486424446105957,7.5005903244018555,4.073995113372803,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000285,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000285.npz,16.2158203125,8.670129776000977,5.426481246948242,5.427746772766113,3.311093330383301,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000286,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000286.npz,15.860595703125,5.471070766448975,3.645977735519409,3.659898519515991,3.308079242706299,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000287,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000287.npz,15.692138671875,7.393504619598389,5.772739410400391,5.797671318054199,4.255634784698486,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
000288,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_4_keyframe_3_000270_000369/targets/000288.npz,15.44189453125,6.260607719421387,5.574812412261963,5.614481449127197,4.706294536590576,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
