probability_threshold,error_threshold_px,uncertainty_threshold_px,SCARED-C_raw_epe,SCARED-C_a2_epe,SCARED-C_refined_epe,SCARED-C_epe_gain,SCARED-C_retained_a2_gain,SCARED-C_intervention_coverage,SCARED-C_intervention_precision,SCARED-C_false_update_rate,SCARED-C_clean_degradation,D4D_raw_epe,D4D_a2_epe,D4D_refined_epe,D4D_epe_gain,D4D_retained_a2_gain,D4D_intervention_coverage,D4D_intervention_precision,D4D_false_update_rate,D4D_clean_degradation
0.65,0.25,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.25,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.25,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.25,2.0,0.19187043607234955,0.17545701563358307,0.19166307151317596,0.00020736455917358398,0.012633841919007596,0.00042030107389584516,0.9050632911392406,0.00012584948401711554,3.7546254900133914e-05,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.5,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.5,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.5,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,0.5,2.0,0.19187043607234955,0.17545701563358307,0.19166307151317596,0.00020736455917358398,0.012633841919007596,0.00042030107389584516,0.9050632911392406,0.00012584948401711554,3.7546254900133914e-05,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.65,1.0,2.0,0.19187043607234955,0.17545701563358307,0.19166307151317596,0.00020736455917358398,0.012633841919007596,0.00042030107389584516,0.9050632911392406,0.00012584948401711554,3.7546254900133914e-05,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.25,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.5,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.8,1.0,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.25,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.5,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.9,1.0,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.25,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,0.5,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,0.25,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,0.5,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,1.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
0.95,1.0,2.0,0.19187043607234955,0.17545701563358307,0.19187043607234955,0.0,0.0,0.0,0.0,0.0,0.0,0.882704496383667,0.5500692129135132,0.882704496383667,0.0,0.0,0.0,0.0,0.0,0.0
