dataset,split,backbone,sequence,frame,protocol,record_level,section,metric_path,method,horizon,metric_scope,applicability,diagnostic_tags,statistic,value,source_id,source_run,source_manifest_sha256,source_report_sha256,specimen,session,window_index,step_since_reset,reset
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/Drift_mm/RMSE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},sequence_count,1.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/Drift_mm/RMSE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},support_count,7154654.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/Drift_mm/RMSE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},value,5.684292303791883,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},P95_sequence,0.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_pair_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},higher_is_better,False,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},macro_sequence,0.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},median_sequence,0.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},micro_pixel,0.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},sequence_count,1.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},support_count,28475446.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/InvalidRate,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},worst_sequence,0.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},P95_sequence,1.3143991744904056,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_pair_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},higher_is_better,False,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},macro_sequence,1.3143991744904056,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},median_sequence,1.3143991744904056,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},micro_pixel,1.3143991744904056,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},sequence_count,1.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},support_count,28475446.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/MAE,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},worst_sequence,1.3143991744904056,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},P95_sequence,934.9125876321499,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_pair_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},higher_is_better,False,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},macro_sequence,934.9125876321499,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},median_sequence,934.9125876321499,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},micro_pixel,934.9125876321499,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},sequence_count,1.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},support_count,28475446.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Max,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},worst_sequence,934.9125876321499,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Median,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},P95_sequence,0.36886022923736306,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Median,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Median,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},frame_pair_count,1498.0,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
DRENDS,pilot,RAFT-Stereo,Vid14_Pancreas_High,,chronological rectified frames; fixed H=4 causal recurrence; reset at recording boundary,aggregate,temporal,temporal/depth_mm/1/methods/refined/aggregate/DTCE_grid_mm/Median,refined,,tof_reference_nonindependent,APPLICABLE_WITH_CAVEAT,{},higher_is_better,False,definitive/DRENDS/canonical_h4@4148ee8b4b6d,/dtu/p1/leopam/ARGOS/ARGOS_hand/results/definitive_temporal_evaluation_csv/canonical_h4_ood_v7/runs/drends/model_design_comparison_canonical_h4__factory,9c629de2f3be420f94fa4acce1ac25ec5e25ba36df7588bd0bb529c6daa3f768,ed6dbaf61c98d77c0e4459d162603183dc309ea10324e0fac7a7fe6d776f0f83,,,,,
