clip_id,sequence_id,dominant_failure_mode,frames,valid_pixels,raw_mae_npz_vs_gt_masked,oracle_all_mae_npz_vs_gt_masked,oracle_no_flow_mae_npz_vs_gt_masked,oracle_all_violation_pct_masked,oracle_no_flow_violation_pct_masked,delta_all_reconstruction_mae,frame_csv_raw_mae_mean,frame_csv_oracle_all_mae_mean,frame_csv_raw_minus_npz_masked_mean,frame_csv_oracle_all_minus_npz_masked_mean,oracle_worse_than_raw_masked
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,clean_core,88,4046719,1.0684539039116994,0.8169599254501474,0.9610845560814905,0.0,0.0,0.0,1.0495965819467197,0.803684220395305,0.0,0.0,False
dataset_2_keyframe_3_000610_000709,dataset_2_keyframe_3,low_valid_stress,63,715404,2.86886269881245,2.323156216280237,2.7983508357431774,0.0,0.0,0.0,2.9836916592386036,2.4303465769404458,0.0,0.0,False
dataset_4_keyframe_3_000270_000369,dataset_4_keyframe_3,high_temporal_flicker,96,1014398,8.488401950251912,4.68459892768073,6.727716084619748,0.0,0.0,0.0,8.530297994613647,4.73434382925431,0.0,0.0,False
dataset_5_keyframe_1_000030_000129,dataset_5_keyframe_1,catastrophic_geometry,100,6142249,20.76603175817112,6.299636984573318,17.821781687301897,0.0,0.0,0.0,20.940512404441833,6.333146643638611,0.0,0.0,False
dataset_5_keyframe_3_001100_001199,dataset_5_keyframe_3,high_boundary_error,55,1120774,38.278528880188226,31.85055815025063,35.9763231381787,0.0,0.0,0.0,40.38260484175249,34.42810398448597,0.0,0.0,False
dataset_7_keyframe_1_000540_000639,dataset_7_keyframe_1,high_motion_mismatch,100,2622656,2.7407643363132386,2.1587914945426125,2.590306658370594,0.0,0.0,0.0,2.698691072463989,2.1152025544643402,0.0,0.0,False
