clip_id,sequence_id,frame_id,target_path,target_shape,gt_full_shape,valid_pixels,target_valid_pct,gt_full_valid_pct,gt_downsample_coverage_gt0_pct,gt_downsample_coverage_gt50_pct,raw_mae_npz_vs_gt_masked,oracle_no_flow_mae_npz_vs_gt_masked,oracle_all_mae_npz_vs_gt_masked,raw_mae_npz_vs_gt_plain,oracle_all_mae_npz_vs_gt_plain,oracle_all_violation_pct_masked,oracle_no_flow_violation_pct_masked,delta_all_reconstruction_mae,delta_all_reconstruction_max_abs,delta_no_flow_reconstruction_mae,raw_from_all_vs_raw_from_no_flow_mae,label_invalid_255_valid_pct,label_unique_values,frame_csv_raw_mae,frame_csv_oracle_all_mae,frame_csv_oracle_no_flow_mae,frame_csv_raw_minus_npz_masked,frame_csv_oracle_all_minus_npz_masked,frame_csv_raw_minus_npz_plain,frame_csv_oracle_all_minus_npz_plain,raw_nan_count,raw_inf_count,raw_zero_valid_pct,raw_finite_pct,oracle_all_nan_count,oracle_all_inf_count,oracle_all_zero_valid_pct,oracle_all_finite_pct,oracle_no_flow_nan_count,oracle_no_flow_inf_count,oracle_no_flow_zero_valid_pct,oracle_no_flow_finite_pct,delta_all_nan_count,delta_all_inf_count,delta_all_zero_valid_pct,delta_all_finite_pct,gt_masked_nan_count,gt_masked_inf_count,gt_masked_zero_valid_pct,gt_masked_finite_pct
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000010,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000010.npz,"(256, 320)","(1024, 1280)",37958,46.33544921875,24.402999877929688,49.356689453125,21.5087890625,0.4514315128326416,0.3540903627872467,0.2947624623775482,29.38804817199707,29.43379020690918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,0.4514315128326416,0.2947624623775482,0.3540903627872467,0.0,0.0,-28.93661665916443,-29.13902774453163,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,46.82280415195743,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000011,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000011.npz,"(256, 320)","(1024, 1280)",38322,46.77978515625,24.567108154296875,49.82421875,21.43798828125,0.534359335899353,0.32856452465057373,0.2771359980106354,29.35776710510254,29.59627914428711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,0.534359335899353,0.2771359980106354,0.32856452465057373,0.0,0.0,-28.823407769203186,-29.319143146276474,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,35.23041594906321,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000012,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000012.npz,"(256, 320)","(1024, 1280)",38665,47.198486328125,24.724884033203125,50.25512695312499,21.37451171875,0.7905340790748596,0.47262462973594666,0.38565725088119507,29.104490280151367,29.493473052978516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,0.7905340790748596,0.38565725088119507,0.47262462973594666,0.0,0.0,-28.313956201076508,-29.10781580209732,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,20.52502263028579,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000013,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000013.npz,"(256, 320)","(1024, 1280)",38809,47.374267578125,24.76898193359375,50.45043945312499,21.473388671875,0.8925579190254211,0.6431127190589905,0.5444516539573669,29.070810317993164,29.386960983276367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,0.8925579190254211,0.5444516539573669,0.6431127190589905,0.0,0.0,-28.178252398967743,-28.842509329319,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,21.265685794532196,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000014,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000014.npz,"(256, 320)","(1024, 1280)",39020,47.6318359375,24.836502075195312,50.65673828125,21.363525390625,0.9619473814964294,0.8159806132316589,0.6887997984886169,29.16835594177246,29.426006317138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,0.9619473814964294,0.6887997984886169,0.8159806132316589,0.0,0.0,-28.20640856027603,-28.737206518650055,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,24.989748846745258,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000015,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000015.npz,"(256, 320)","(1024, 1280)",39108,47.7392578125,24.904937744140625,50.8642578125,21.41357421875,0.9643415212631226,0.8925188183784485,0.7472096681594849,29.330684661865234,29.519702911376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,0.9643415212631226,0.7472096681594849,0.8925188183784485,0.0,0.0,-28.366343140602112,-28.77249324321747,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,41.62831134294773,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000016,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000016.npz,"(256, 320)","(1024, 1280)",39246,47.90771484375,24.952774047851562,51.07543945312501,21.357421875,1.0462706089019775,0.9725091457366943,0.7990002036094666,29.475059509277344,29.70221519470215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.0462706089019775,0.7990002036094666,0.9725091457366943,0.0,0.0,-28.428788900375366,-28.903214991092682,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,40.39392549559191,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000017,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000017.npz,"(256, 320)","(1024, 1280)",39425,48.126220703125,25.043487548828125,51.339111328125,21.427001953125,1.1545490026474,1.0642446279525757,0.8766423463821411,29.390548706054688,29.643938064575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.1545490026474,0.8766423463821411,1.0642446279525757,0.0,0.0,-28.235999703407288,-28.767295718193054,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,35.44958782498415,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000018,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000018.npz,"(256, 320)","(1024, 1280)",39604,48.3447265625,25.07034301757812,51.56005859375,21.20361328125,1.2037522792816162,1.1331439018249512,0.9608396291732788,29.618820190429688,29.837282180786133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2037522792816162,0.9608396291732788,1.1331439018249512,0.0,0.0,-28.41506791114807,-28.876442551612854,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,39.23341076658923,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000019,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000019.npz,"(256, 320)","(1024, 1280)",39812,48.5986328125,25.166015625,51.876220703125,21.23291015625,1.2431584596633911,1.1948423385620117,1.0279587507247925,29.702646255493164,29.89227294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2431584596633911,1.0279587507247925,1.1948423385620117,0.0,0.0,-28.459487795829773,-28.864314198493958,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,42.37667035064804,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000020,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000020.npz,"(256, 320)","(1024, 1280)",40000,48.828125,25.241165161132812,52.12158203125,21.1962890625,1.2245711088180542,1.1879366636276245,1.053696870803833,29.906892776489258,30.052705764770508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2245711088180542,1.053696870803833,1.1879366636276245,0.0,0.0,-28.682321667671204,-28.999008893966675,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,51.135,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000021,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000021.npz,"(256, 320)","(1024, 1280)",40202,49.07470703125,25.307312011718754,52.481689453125,21.0693359375,1.2830533981323242,1.2500971555709839,1.080870509147644,30.099105834960938,30.276554107666016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2830533981323242,1.080870509147644,1.2500971555709839,0.0,0.0,-28.816052436828613,-29.19568359851837,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,42.40336301676533,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000022,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000022.npz,"(256, 320)","(1024, 1280)",40368,49.27734375,25.36643981933594,52.725830078125,20.799560546875,1.303209662437439,1.2744848728179932,1.0648866891860962,30.220806121826172,30.43977928161621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.303209662437439,1.0648866891860962,1.2744848728179932,0.0,0.0,-28.917596459388733,-29.374892592430115,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,38.35711454617518,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000023,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000023.npz,"(256, 320)","(1024, 1280)",40727,49.715576171875,25.50941467285156,53.216552734375,20.95458984375,1.2862205505371094,1.2617213726043701,1.0974606275558472,30.510421752929688,30.6700382232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2862205505371094,1.0974606275558472,1.2617213726043701,0.0,0.0,-29.224201202392578,-29.572577595710754,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,47.15544970167211,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000024,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000024.npz,"(256, 320)","(1024, 1280)",41143,50.223388671875,25.64727783203125,53.73779296875,20.887451171875,1.2265057563781738,1.2075930833816528,1.0872999429702759,30.962871551513672,31.069107055664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2265057563781738,1.0872999429702759,1.2075930833816528,0.0,0.0,-29.736365795135498,-29.981807112693787,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,58.717157232092944,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000025,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000025.npz,"(256, 320)","(1024, 1280)",41313,50.430908203125,25.74310302734375,53.961181640625,20.7080078125,1.2207703590393066,1.2001768350601196,1.071794867515564,31.224960327148438,31.332008361816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2207703590393066,1.071794867515564,1.2001768350601196,0.0,0.0,-30.00418996810913,-30.260213494300842,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,56.25590007987801,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000026,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000026.npz,"(256, 320)","(1024, 1280)",41565,50.738525390625,25.78300476074219,54.34814453125,20.380859375,1.2937207221984863,1.2690372467041016,1.1232324838638306,31.339313507080078,31.466278076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2937207221984863,1.1232324838638306,1.2690372467041016,0.0,0.0,-30.045592784881592,-30.343045592308044,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,51.20413809695658,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000027,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000027.npz,"(256, 320)","(1024, 1280)",41840,51.07421875,25.91270446777344,54.727783203125,20.396728515625,1.4067444801330566,1.392115831375122,1.2332935333251953,31.51727294921875,31.663280487060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.4067444801330566,1.2332935333251953,1.392115831375122,0.0,0.0,-30.110528469085693,-30.42998695373535,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,48.52055449330784,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000028,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000028.npz,"(256, 320)","(1024, 1280)",42101,51.39282226562501,26.012573242187496,55.081787109375,20.330810546875,1.4639290571212769,1.449319839477539,1.2940784692764282,31.704402923583984,31.849170684814453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.4639290571212769,1.2940784692764282,1.449319839477539,0.0,0.0,-30.240473866462708,-30.555092215538025,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,49.62589962233676,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000029,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000029.npz,"(256, 320)","(1024, 1280)",42382,51.73583984375,26.101608276367188,55.4541015625,20.223388671875,1.4609193801879883,1.4515154361724854,1.3133891820907593,31.916248321533203,32.03981018066406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.4609193801879883,1.3133891820907593,1.4515154361724854,0.0,0.0,-30.455328941345215,-30.726420998573303,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,52.80071728564013,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000030,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000030.npz,"(256, 320)","(1024, 1280)",42555,51.947021484375,26.172790527343746,55.789794921875,20.015869140625,1.413191795349121,1.4019783735275269,1.2784558534622192,32.15522384643555,32.25539779663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.413191795349121,1.2784558534622192,1.4019783735275269,0.0,0.0,-30.742032051086426,-30.97694194316864,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,52.541416989777936,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000031,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000031.npz,"(256, 320)","(1024, 1280)",42851,52.30834960937501,26.26625061035156,56.143798828125,20.09765625,1.2920476198196411,1.275280237197876,1.1607197523117065,32.580074310302734,32.673458099365234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.2920476198196411,1.1607197523117065,1.275280237197876,0.0,0.0,-31.288026690483093,-31.512738347053528,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,64.32055261254112,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000032,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000032.npz,"(256, 320)","(1024, 1280)",43092,52.6025390625,26.36276245117187,56.53564453124999,19.8681640625,1.1676405668258667,1.1409679651260376,0.9870350360870361,32.829559326171875,32.96369171142578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.1676405668258667,0.9870350360870361,1.1409679651260376,0.0,0.0,-31.66191875934601,-31.976656675338745,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,51.31578947368421,100.0,0,0,0.0,100.0
dataset_2_keyframe_1_000000_000087,dataset_2_keyframe_1,000033,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_2_keyframe_1_000000_000087/targets/000033.npz,"(256, 320)","(1024, 1280)",43407,52.987060546875,26.484146118164066,57.00927734375,19.703369140625,1.1756441593170166,1.143811821937561,1.0103791952133179,33.12966537475586,33.253971099853516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0|1|2|3|4|255,1.1756441593170166,1.0103791952133179,1.143811821937561,0.0,0.0,-31.954021215438843,-32.2435919046402,0,0,0.0,100.0,0,0,0.0,100.0,0,0,0.0,100.0,0,0,53.33241182297787,100.0,0,0,0.0,100.0
