beneficial_rate,boundary_raw_mae,boundary_refined_mae,catastrophic_harmful_gt6px,corr_max,corr_p50,corr_p95,corr_p99,correction_magnitude_ratio,correction_sign_accuracy,delta_mae,fixed_bad1_pct_of_rawbad,fixed_bad3_pct_of_rawbad,frac_corr_gt12px,frac_corr_gt20px,frac_corr_gt3px,frac_corr_gt6px,harmful_rate,interior_raw_mae,interior_refined_mae,mean_beneficial_reduction,mean_harmful_increase,modified_pixel_ratio,net_benefit_ratio,neutral_rate,new_bad1_pct_of_rawgood,new_bad3_pct_of_rawgood,overshoot_rate,raw_bad1,raw_bad3,raw_bad5,raw_mae,raw_rmse,refined_bad1,refined_bad3,refined_bad5,refined_mae,refined_rmse,rel_impr,specimen,top0.1pct_damage_contrib,top1.0pct_damage_contrib,top10.0pct_damage_contrib,top5.0pct_damage_contrib,undershoot_rate,valid_px
0.0,7.163326740264893,7.1622314453125,0.0,0.027263641357421875,0.0008182525634765625,0.003086090087890625,0.004688262939453125,0.0,nan,0.0003046989440917969,1.2438916037316747,0.36101083032490977,0.0,0.0,0.0,0.0,0.0,3.457198143005371,3.4569451808929443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,49.64711071901191,18.328187031318922,14.512571680635201,3.68280291557312,7.9095139503479,49.02955447728276,18.262020291133656,14.512571680635201,3.6824982166290283,7.908575057983398,8.273560955525078e-05,specimen_1,0.020490724593400955,0.08181614428758621,0.27428749203681946,0.17810024321079254,nan,4534
0.0,14.400006294250488,14.398533821105957,0.0,0.05786895751953125,0.0008649826049804688,0.005051313899457455,0.02453993260860443,0.0,nan,0.0006132125854492188,0.35149384885764495,0.04257130693912303,0.0,0.0,0.0,0.0,0.0,7.937597274780273,7.937076568603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,70.94763092269328,48.81546134663341,44.763092269326684,8.566110610961914,13.68399429321289,70.69825436408978,48.79467996674979,44.763092269326684,8.565497398376465,13.683897018432617,7.15858822397764e-05,specimen_1,0.06116028502583504,0.5199922323226929,0.7304723262786865,0.6827096939086914,nan,4812
0.0,6.402213096618652,6.401374816894531,0.0,0.032154083251953125,0.0008296966552734375,0.002505684271454811,0.003537636250257492,0.0,nan,0.00020766258239746094,0.5260640841702534,0.17064846416382254,0.0,0.0,0.0,0.0,0.0,2.423027515411377,2.422848701477051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,43.89168765743073,12.300587741393787,9.739714525608733,2.597597122192383,6.012139320373535,43.6607892527288,12.279596977329975,9.739714525608733,2.5973894596099854,6.011377334594727,7.994410704543468e-05,specimen_1,0.015910346060991287,0.058487169444561005,0.2579365074634552,0.15792471170425415,nan,4764
0.0,10.891024589538574,10.889622688293457,0.0,0.02947998046875,0.0008907318115234375,0.0059356689453125,0.006011962890625,0.0,nan,0.0019989013671875,0.2945902517407606,0.036153289949385395,0.0,0.0,0.0,0.0,0.0,13.104289054870605,13.10224723815918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,73.3739438003537,54.352525054038125,51.69974454706229,12.951199531555176,18.628883361816406,73.15779131460012,54.33287482806052,51.69974454706229,12.949200630187988,18.62625503540039,0.0001543410216418365,specimen_1,0.10545816272497177,0.3306668698787689,0.5587119460105896,0.4589221775531769,nan,5089
0.0,8.47408390045166,8.473051071166992,0.0,0.01538848876953125,0.0008258819580078125,0.0034027099609375,0.0059413909912109375,0.0,nan,0.000354766845703125,0.36680421824850984,0.0,0.0,0.0,0.0,0.0,0.0,3.5510761737823486,3.5507586002349854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,46.13920033848107,18.552993441929342,14.44891051406812,3.81040096282959,8.4707670211792,45.96995980537339,18.552993441929342,14.44891051406812,3.8100461959838867,8.469754219055176,9.310485934784051e-05,specimen_1,0.027730293571949005,0.11965608596801758,0.3062470257282257,0.21200579404830933,nan,4727
0.0,4.1044921875,4.104848384857178,0.0,0.0056591033935546875,0.0009765625,0.00200233468785882,0.0027272035367786884,0.0,nan,-0.0002129077911376953,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.6769381761550903,1.6771430969238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,62.70627062706271,15.181518151815181,3.9603960396039604,1.8051258325576782,2.6155025959014893,62.37623762376238,15.181518151815181,3.9603960396039604,1.805338740348816,2.6156725883483887,-0.00011794623249949661,specimen_1,0.01361177023500204,0.04077835753560066,0.2576744258403778,0.16508780419826508,nan,303
0.0,4.1268696784973145,4.1267781257629395,0.0,0.0072174072265625,0.0008525848388671875,0.0019330978393554688,0.002971269190311432,0.0,nan,-8.249282836914062e-05,0.4519774011299435,0.2762430939226519,0.0,0.0,0.0,0.0,0.0,1.8069095611572266,1.8069969415664673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,42.0827389443652,8.606752258678078,6.3242986210175935,1.871444821357727,4.277699947357178,41.89253447456015,8.58297669995245,6.3242986210175935,1.8715273141860962,4.277311325073242,-4.4079754544562176e-05,specimen_1,0.01198189053684473,0.044518277049064636,0.2032962143421173,0.11925012618303299,nan,4206
0.0,4.686069488525391,4.685842514038086,0.0,0.007083892822265625,0.0008678436279296875,0.002323150634765625,0.003279648721218109,0.0,nan,0.00010323524475097656,0.257201646090535,0.0,0.0,0.0,0.0,0.0,0.0,2.451817512512207,2.451718807220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,48.4304932735426,15.944195316392626,10.961634280019931,2.5308568477630615,5.1624884605407715,48.30592924763329,15.944195316392626,10.961634280019931,2.5307536125183105,5.161917686462402,4.079062979884567e-05,specimen_1,0.01444863248616457,0.06370891630649567,0.2488296777009964,0.15340369939804077,nan,4014
0.0,4.686069488525391,4.685842514038086,0.0,0.007083892822265625,0.0008678436279296875,0.002323150634765625,0.003279648721218109,0.0,nan,0.00010323524475097656,0.257201646090535,0.0,0.0,0.0,0.0,0.0,0.0,2.451817512512207,2.451718807220459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,48.4304932735426,15.944195316392626,10.961634280019931,2.5308568477630615,5.1624884605407715,48.30592924763329,15.944195316392626,10.961634280019931,2.5307536125183105,5.161917686462402,4.079062979884567e-05,specimen_1,0.01444863248616457,0.06370891630649567,0.2488296777009964,0.15340369939804077,nan,4014
0.0,5.347502708435059,5.347304821014404,0.0,0.0064544677734375,0.000850677490234375,0.0031124111264944077,0.004641648381948471,0.0,nan,0.0002765655517578125,0.27223230490018147,0.12531328320802004,0.0,0.0,0.0,0.0,0.0,3.4315524101257324,3.4312705993652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,54.93519441674975,19.890329012961118,14.132602193419741,3.540912389755249,7.26245641708374,54.785643070787636,19.865403788634097,14.132602193419741,3.540635824203491,7.261411666870117,7.810573132449881e-05,specimen_1,0.008514920249581337,0.03977096080780029,0.23872555792331696,0.13357479870319366,nan,4012
0.0,5.347502708435059,5.347304821014404,0.0,0.0064544677734375,0.000850677490234375,0.0031124111264944077,0.004641648381948471,0.0,nan,0.0002765655517578125,0.27223230490018147,0.12531328320802004,0.0,0.0,0.0,0.0,0.0,3.4315524101257324,3.4312705993652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,54.93519441674975,19.890329012961118,14.132602193419741,3.540912389755249,7.26245641708374,54.785643070787636,19.865403788634097,14.132602193419741,3.540635824203491,7.261411666870117,7.810573132449881e-05,specimen_1,0.008514920249581337,0.03977096080780029,0.23872555792331696,0.13357479870319366,nan,4012
0.0,5.735629558563232,5.735547065734863,0.0,0.007259368896484375,0.00081634521484375,0.0042247772216796875,0.0065155029296875,0.0,nan,0.0004010200500488281,0.22182786157941436,0.0,0.0,0.0,0.0,0.0,0.0,4.158022403717041,4.157597541809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,57.70609318996416,22.887864823348693,16.538658474142345,4.268689155578613,9.035452842712402,57.57808499743984,22.887864823348693,16.538658474142345,4.2682881355285645,9.034018516540527,9.39445425593353e-05,specimen_1,0.01112597156316042,0.049162451177835464,0.24902960658073425,0.14732834696769714,nan,3906
0.0,5.735629558563232,5.735547065734863,0.0,0.007259368896484375,0.00081634521484375,0.0042247772216796875,0.0065155029296875,0.0,nan,0.0004010200500488281,0.22182786157941436,0.0,0.0,0.0,0.0,0.0,0.0,4.158022403717041,4.157597541809082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,57.70609318996416,22.887864823348693,16.538658474142345,4.268689155578613,9.035452842712402,57.57808499743984,22.887864823348693,16.538658474142345,4.2682881355285645,9.034018516540527,9.39445425593353e-05,specimen_1,0.01112597156316042,0.049162451177835464,0.24902960658073425,0.14732834696769714,nan,3906
1.0,7.81285285949707,7.812125205993652,0.0,0.549896240234375,0.0007076263427734375,0.004467010498046875,0.0384674072265625,0.00871511921286583,1.0,1.621246337890625e-05,0.4691689008042895,0.4655493482309125,0.0,0.0,0.0,0.0,0.0,5.440314292907715,5.440350532531738,0.42742666602134705,0.0,0.0013360053440213762,6.0,0.0,0.0,0.0,0.0,66.44399910932977,23.91449565798263,18.90447561790247,5.604083061218262,12.093860626220703,66.13226452905812,23.80316187931418,18.88220886216878,5.604066848754883,12.093689918518066,2.8929734270180235e-06,specimen_1,0.048447977751493454,0.3872091770172119,0.7144993543624878,0.6783545017242432,1.0,4491
0.0,7.34765625,7.347692489624023,0.0,0.006130218505859375,0.000988006591796875,0.0023822784423828125,0.004092042334377766,0.0,nan,0.0002346038818359375,0.5025125628140703,0.0,0.0,0.0,0.0,0.0,0.0,2.3041493892669678,2.3039088249206543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,53.63881401617251,12.93800539083558,9.973045822102426,2.4129042625427246,4.858170509338379,53.36927223719676,12.93800539083558,9.973045822102426,2.4126696586608887,4.857553958892822,9.722883973386965e-05,specimen_1,0.025768643245100975,0.05153728649020195,0.33378705382347107,0.22009330987930298,nan,371
