frame_index,hidden_l1,hidden_l2,hidden_near_zero_fraction,hidden_saturated_fraction,local_feature_l2,mode,propagated_feature_l2,reliability_coverage,residual_l1,sequence_id,warped_hidden_l2
86,2.6195855140686035,4.109033584594727,8.163452730514109e-05,0.03275451809167862,23.132831573486328,prev_current,4.109033584594727,0.817614734172821,0.2346905916929245,dataset_4_keyframe_1,4.318483829498291
87,2.658531427383423,4.160037994384766,8.519490802427754e-05,0.03363952785730362,23.440412521362305,prev_current,4.160037994384766,0.815136730670929,0.23852434754371643,dataset_4_keyframe_1,4.109029293060303
88,2.719709873199463,4.245810508728027,6.866455078125e-05,0.03552144393324852,23.898845672607422,prev_current,4.245810508728027,0.8149780631065369,0.24488578736782074,dataset_4_keyframe_1,4.1600341796875
89,2.589473009109497,4.066387176513672,6.637573824264109e-05,0.03201141580939293,22.876054763793945,prev_current,4.066387176513672,0.811328113079071,0.2324514389038086,dataset_4_keyframe_1,4.245806694030762
90,2.578155994415283,4.058894157409668,6.993611896177754e-05,0.03225148841738701,22.85943031311035,prev_current,4.058894157409668,0.810717761516571,0.23180070519447327,dataset_4_keyframe_1,4.066383361816406
91,2.589832067489624,4.073441982269287,9.994507126975805e-05,0.032423149794340134,22.944787979125977,prev_current,4.073441982269287,0.8084473013877869,0.23293130099773407,dataset_4_keyframe_1,4.058890342712402
92,2.537980556488037,3.9953246116638184,8.850097947288305e-05,0.03097330965101719,22.507173538208008,prev_current,3.9953246116638184,0.8060669302940369,0.2283199280500412,dataset_4_keyframe_1,4.073437690734863
93,2.5328757762908936,3.9885060787200928,0.0001073201565304771,0.03097890317440033,22.458187103271484,prev_current,3.9885060787200928,0.802722156047821,0.22790081799030304,dataset_4_keyframe_1,3.9953207969665527
94,2.531595468521118,4.003596305847168,9.078979928744957e-05,0.03107503429055214,22.556989669799805,prev_current,4.003596305847168,0.8022827506065369,0.22806201875209808,dataset_4_keyframe_1,3.988502264022827
95,2.5144827365875244,3.975458860397339,0.00011367798288119957,0.031198376789689064,22.37582015991211,prev_current,3.975458860397339,0.8002075552940369,0.2268359214067459,dataset_4_keyframe_1,4.003592491149902
96,2.5673508644104004,4.04270601272583,0.00011622111924225464,0.031964369118213654,22.763317108154297,prev_current,4.04270601272583,0.7983642816543579,0.23171544075012207,dataset_4_keyframe_1,3.975454807281494
97,2.4762990474700928,3.925825834274292,8.595785038778558e-05,0.02979126200079918,22.11764907836914,prev_current,3.925825834274292,0.79638671875,0.22261753678321838,dataset_4_keyframe_1,4.0427021980285645
98,2.480404853820801,3.923891067504883,9.689331636764109e-05,0.02981974370777607,22.106340408325195,prev_current,3.923891067504883,0.796496570110321,0.22298696637153625,dataset_4_keyframe_1,3.9258220195770264
99,2.460613489151001,3.8858120441436768,9.663899982115254e-05,0.02923685871064663,21.86882781982422,prev_current,3.8858120441436768,0.796582043170929,0.22150173783302307,dataset_4_keyframe_1,3.923887252807617
100,2.478841781616211,3.914301633834839,0.00010325114271836355,0.02964223362505436,22.043228149414062,prev_current,3.914301633834839,0.7943969964981079,0.22331486642360687,dataset_4_keyframe_1,3.885808229446411
101,2.476139545440674,3.914346933364868,9.841919381869957e-05,0.02981415018439293,22.03663444519043,prev_current,3.914346933364868,0.795520007610321,0.22286072373390198,dataset_4_keyframe_1,3.9142978191375732
102,2.491452693939209,3.9396793842315674,0.00010172526526730508,0.03034312091767788,22.180286407470703,prev_current,3.9396793842315674,0.794677734375,0.224407359957695,dataset_4_keyframe_1,3.9143433570861816
103,2.5056984424591064,3.9657137393951416,0.00010833740816451609,0.03061167523264885,22.32765007019043,prev_current,3.9657137393951416,0.79388427734375,0.225660040974617,dataset_4_keyframe_1,3.939675807952881
104,2.511192560195923,3.9778425693511963,9.358724491903558e-05,0.030446626245975494,22.39041519165039,prev_current,3.9778425693511963,0.793383777141571,0.22648659348487854,dataset_4_keyframe_1,3.965710163116455
105,2.4781970977783203,3.936042308807373,8.188883657567203e-05,0.030352022498846054,22.15972137451172,prev_current,3.936042308807373,0.793042004108429,0.2233022302389145,dataset_4_keyframe_1,3.9778389930725098
106,2.511434555053711,3.9799728393554688,0.0001035054592648521,0.030984245240688324,22.40277862548828,prev_current,3.9799728393554688,0.7924438714981079,0.22662125527858734,dataset_4_keyframe_1,3.9360387325286865
107,2.5935163497924805,4.097117900848389,0.00010096232290379703,0.032219696789979935,23.04352569580078,prev_current,4.097117900848389,0.792980968952179,0.23329882323741913,dataset_4_keyframe_1,3.9799692630767822
108,2.61287522315979,4.129680633544922,9.943644545273855e-05,0.032334648072719574,23.20343017578125,prev_current,4.129680633544922,0.7930908203125,0.2350272685289383,dataset_4_keyframe_1,4.097114562988281
109,2.562487840652466,4.065189361572266,9.435018728254363e-05,0.03142039105296135,22.853187561035156,prev_current,4.065189361572266,0.7951416373252869,0.23054423928260803,dataset_4_keyframe_1,4.1296772956848145
110,2.57694149017334,4.075471878051758,8.850097947288305e-05,0.031879935413599014,22.9105224609375,prev_current,4.075471878051758,0.7952514886856079,0.23187699913978577,dataset_4_keyframe_1,4.065186023712158
111,2.486800193786621,3.946979284286499,8.468628220725805e-05,0.03017883375287056,22.200069427490234,prev_current,3.946979284286499,0.795886218547821,0.2231527864933014,dataset_4_keyframe_1,4.07546854019165
112,2.476736307144165,3.9327948093414307,9.282430255552754e-05,0.030063631013035774,22.117582321166992,prev_current,3.9327948093414307,0.7984863519668579,0.2229062169790268,dataset_4_keyframe_1,3.9469757080078125
113,2.491987705230713,3.9452526569366455,9.841919381869957e-05,0.030004121363162994,22.178165435791016,prev_current,3.9452526569366455,0.799365222454071,0.2239818572998047,dataset_4_keyframe_1,3.9327914714813232
114,2.497107744216919,3.9531235694885254,9.740194218466058e-05,0.030224865302443504,22.23122787475586,prev_current,3.9531235694885254,0.80108642578125,0.22468069195747375,dataset_4_keyframe_1,3.945249080657959
115,2.4996776580810547,3.9551236629486084,9.58760647336021e-05,0.030291495844721794,22.237762451171875,prev_current,3.9551236629486084,0.802978515625,0.22436971962451935,dataset_4_keyframe_1,3.953119993209839
116,2.5511834621429443,4.024364471435547,0.00010604858834994957,0.031453706324100494,22.61870574951172,prev_current,4.024364471435547,0.8055176138877869,0.22951240837574005,dataset_4_keyframe_1,3.955120086669922
117,2.5805160999298096,4.057452201843262,8.621215965831652e-05,0.031635794788599014,22.80029296875,prev_current,4.057452201843262,0.8079468011856079,0.23161111772060394,dataset_4_keyframe_1,4.024361610412598
118,2.5754270553588867,4.049398899078369,9.104411583393812e-05,0.0315144881606102,22.771984100341797,prev_current,4.049398899078369,0.8079833984375,0.23151789605617523,dataset_4_keyframe_1,4.057448863983154
119,2.6577067375183105,4.162517070770264,9.333292837254703e-05,0.032974500209093094,23.394214630126953,prev_current,4.162517070770264,0.8105224967002869,0.23902951180934906,dataset_4_keyframe_1,4.049395561218262
120,2.542832612991333,4.014709949493408,7.095337059581652e-05,0.030910493806004524,22.558128356933594,prev_current,4.014709949493408,0.8107056021690369,0.22733579576015472,dataset_4_keyframe_1,4.1625142097473145
121,2.5682339668273926,4.041475296020508,0.00010884603398153558,0.031553398817777634,22.736942291259766,prev_current,4.041475296020508,0.81268310546875,0.23060713708400726,dataset_4_keyframe_1,4.014706611633301
122,2.5802862644195557,4.062277317047119,0.00011189778888365254,0.031805168837308884,22.84284782409668,prev_current,4.062277317047119,0.8131958246231079,0.2312336415052414,dataset_4_keyframe_1,4.0414719581604
123,2.5764355659484863,4.060692310333252,9.129842510446906e-05,0.03187154233455658,22.828624725341797,prev_current,4.060692310333252,0.81256103515625,0.23084373772144318,dataset_4_keyframe_1,4.062273979187012
124,2.6109213829040527,4.121054649353027,0.00010604858834994957,0.03274180367588997,23.186031341552734,prev_current,4.121054649353027,0.8129028677940369,0.23301975429058075,dataset_4_keyframe_1,4.0606889724731445
125,2.6368706226348877,4.161370754241943,0.00010884603398153558,0.033235423266887665,23.405860900878906,prev_current,4.161370754241943,0.81365966796875,0.23530946671962738,dataset_4_keyframe_1,4.12105131149292
126,2.6711220741271973,4.209184169769287,0.00010579427907941863,0.03404897078871727,23.68010711669922,prev_current,4.209184169769287,0.81292724609375,0.2377709597349167,dataset_4_keyframe_1,4.161366939544678
127,2.6898043155670166,4.23278284072876,9.892781963571906e-05,0.03418375924229622,23.808931350708008,prev_current,4.23278284072876,0.8120483756065369,0.2388930320739746,dataset_4_keyframe_1,4.2091803550720215
0,2.8591370582580566,4.467774391174316,3.611246938817203e-05,0.04066569358110428,25.26714515686035,zero_prev,4.467774391174316,0.8287597894668579,0.26156529784202576,dataset_4_keyframe_1,0.0
1,3.5357227325439453,5.099490642547607,3.229777212254703e-05,0.06243337318301201,20.579418182373047,zero_prev,5.099490642547607,0.828808605670929,0.2605558931827545,dataset_4_keyframe_1,4.467768669128418
2,2.6227972507476807,3.6811933517456055,3.8909915019758046e-05,0.022463735193014145,19.627519607543945,zero_prev,3.6811933517456055,0.828906238079071,0.1983390748500824,dataset_4_keyframe_1,5.09948205947876
3,2.997513771057129,4.251502990722656,2.390543704677839e-05,0.04102884978055954,19.699251174926758,zero_prev,4.251502990722656,0.828625500202179,0.22913873195648193,dataset_4_keyframe_1,3.6811845302581787
4,2.9468860626220703,4.225864887237549,4.0944418287836015e-05,0.038763683289289474,20.561128616333008,zero_prev,4.225864887237549,0.828625500202179,0.22411024570465088,dataset_4_keyframe_1,4.251494884490967
5,2.934281587600708,4.157168865203857,5.645752389682457e-05,0.0383809432387352,20.08712387084961,zero_prev,4.157168865203857,0.82806396484375,0.22482739388942719,dataset_4_keyframe_1,4.225855827331543
6,2.8884761333465576,4.094541549682617,4.501342846197076e-05,0.036119844764471054,19.826263427734375,zero_prev,4.094541549682617,0.829052746295929,0.22178378701210022,dataset_4_keyframe_1,4.15716028213501
7,2.8569254875183105,4.064244747161865,5.2897139539709315e-05,0.03487447276711464,19.661697387695312,zero_prev,4.064244747161865,0.8282837271690369,0.21944980323314667,dataset_4_keyframe_1,4.094533920288086
8,2.796053647994995,3.9874749183654785,6.383260188158602e-05,0.032345838844776154,19.352977752685547,zero_prev,3.9874749183654785,0.8255249261856079,0.21516238152980804,dataset_4_keyframe_1,4.064236640930176
9,2.7874574661254883,4.013075828552246,5.1116945542162284e-05,0.0321909599006176,19.368825912475586,zero_prev,4.013075828552246,0.822033703327179,0.21490822732448578,dataset_4_keyframe_1,3.987467050552368
10,2.724726676940918,3.915985584259033,6.663004751317203e-05,0.029574332758784294,18.99744415283203,zero_prev,3.915985584259033,0.8202148675918579,0.21002602577209473,dataset_4_keyframe_1,4.013067245483398
11,2.8084793090820312,4.0174174308776855,4.8573812819086015e-05,0.03315887600183487,19.273937225341797,zero_prev,4.0174174308776855,0.816650390625,0.21627187728881836,dataset_4_keyframe_1,3.915977716445923
12,2.599961280822754,3.7154653072357178,5.722046262235381e-05,0.02569427713751793,18.203250885009766,zero_prev,3.7154653072357178,0.8147827386856079,0.2004878968000412,dataset_4_keyframe_1,4.017409801483154
13,2.724830150604248,3.8859856128692627,5.950927879894152e-05,0.03013458475470543,18.551891326904297,zero_prev,3.8859856128692627,0.813854992389679,0.20990018546581268,dataset_4_keyframe_1,3.7154579162597656
14,2.7743844985961914,3.9442899227142334,4.933675518259406e-05,0.032257843762636185,18.988203048706055,zero_prev,3.9442899227142334,0.8106933832168579,0.21420326828956604,dataset_4_keyframe_1,3.8859782218933105
15,2.7149264812469482,3.8691768646240234,5.4931642807787284e-05,0.029964448884129524,18.707805633544922,zero_prev,3.8691768646240234,0.8097900748252869,0.21045218408107758,dataset_4_keyframe_1,3.944282293319702
16,2.657846689224243,3.783942699432373,6.612142169615254e-05,0.02764434926211834,18.308488845825195,zero_prev,3.783942699432373,0.807263195514679,0.20611682534217834,dataset_4_keyframe_1,3.8691694736480713
17,2.804786205291748,4.000992774963379,6.53584866086021e-05,0.03403015434741974,19.04839515686035,zero_prev,4.000992774963379,0.803820788860321,0.21685118973255157,dataset_4_keyframe_1,3.783935308456421
18,2.7904582023620605,3.981675863265991,6.4849853515625e-05,0.033284254372119904,19.20188331604004,zero_prev,3.981675863265991,0.802734375,0.21644511818885803,dataset_4_keyframe_1,4.000985622406006
19,2.730886697769165,3.8889288902282715,5.9763595345430076e-05,0.030818432569503784,18.7929630279541,zero_prev,3.8889288902282715,0.8035888671875,0.21211543679237366,dataset_4_keyframe_1,3.98166823387146
20,2.7974586486816406,3.9705307483673096,4.323323810240254e-05,0.033913932740688324,19.026508331298828,zero_prev,3.9705307483673096,0.802600085735321,0.21665994822978973,dataset_4_keyframe_1,3.8889212608337402
21,2.6606321334838867,3.7905092239379883,4.24702993768733e-05,0.027685293927788734,18.415502548217773,zero_prev,3.7905092239379883,0.8017578125,0.20675916969776154,dataset_4_keyframe_1,3.9705235958099365
22,2.7625412940979004,3.9480443000793457,4.323323810240254e-05,0.031471509486436844,18.829269409179688,zero_prev,3.9480443000793457,0.799853503704071,0.21424253284931183,dataset_4_keyframe_1,3.790501594543457
23,2.7518112659454346,3.9282119274139404,4.221598646836355e-05,0.031342316418886185,18.922462463378906,zero_prev,3.9282119274139404,0.797253429889679,0.21436603367328644,dataset_4_keyframe_1,3.9480364322662354
24,2.5596108436584473,3.660435438156128,5.187988426769152e-05,0.024502310901880264,17.839275360107422,zero_prev,3.660435438156128,0.7911743521690369,0.19946052134037018,dataset_4_keyframe_1,3.92820405960083
25,2.6682052612304688,3.8180387020111084,5.77290884393733e-05,0.029447175562381744,18.17108154296875,zero_prev,3.8180387020111084,0.785449206829071,0.20700278878211975,dataset_4_keyframe_1,3.6604278087615967
26,2.6252641677856445,3.7718656063079834,6.15437893429771e-05,0.02803293988108635,18.19526481628418,zero_prev,3.7718656063079834,0.777880847454071,0.20461256802082062,dataset_4_keyframe_1,3.8180315494537354
27,2.595027208328247,3.7475383281707764,6.739298987668008e-05,0.02734019048511982,18.03262710571289,zero_prev,3.7475383281707764,0.77056884765625,0.20191942155361176,dataset_4_keyframe_1,3.7718584537506104
28,2.544557809829712,3.688331127166748,7.883708167355508e-05,0.02593892626464367,17.783283233642578,zero_prev,3.688331127166748,0.764355480670929,0.19831418991088867,dataset_4_keyframe_1,3.747530698776245
29,2.5018057823181152,3.6289546489715576,8.799235365586355e-05,0.02491963841021061,17.500404357910156,zero_prev,3.6289546489715576,0.7568603754043579,0.19512830674648285,dataset_4_keyframe_1,3.688323736190796
30,2.3717615604400635,3.4646825790405273,6.510417006211355e-05,0.019874827936291695,16.792383193969727,zero_prev,3.4646825790405273,0.749523937702179,0.18496985733509064,dataset_4_keyframe_1,3.6289474964141846
31,2.402543544769287,3.506065845489502,8.138021075865254e-05,0.022642264142632484,16.79677391052246,zero_prev,3.506065845489502,0.74444580078125,0.1875067502260208,dataset_4_keyframe_1,3.464675188064575
32,2.475741147994995,3.637338399887085,7.451375859091058e-05,0.02508850209414959,17.369726181030273,zero_prev,3.637338399887085,0.7358765006065369,0.1924728900194168,dataset_4_keyframe_1,3.506058692932129
33,2.3348946571350098,3.444026470184326,8.519490802427754e-05,0.02059733122587204,16.7220458984375,zero_prev,3.444026470184326,0.727648913860321,0.181524395942688,dataset_4_keyframe_1,3.637331247329712
34,2.3696234226226807,3.5127768516540527,7.654826185898855e-05,0.023405203595757484,16.786157608032227,zero_prev,3.5127768516540527,0.7203613519668579,0.18413209915161133,dataset_4_keyframe_1,3.444018840789795
35,2.355818271636963,3.4778671264648438,7.553101022494957e-05,0.0212478656321764,16.685333251953125,zero_prev,3.4778671264648438,0.7247681021690369,0.18297742307186127,dataset_4_keyframe_1,3.5127694606781006
36,2.415781259536743,3.540626049041748,7.832845585653558e-05,0.02364298701286316,16.86207389831543,zero_prev,3.540626049041748,0.733081042766571,0.18708716332912445,dataset_4_keyframe_1,3.4778594970703125
37,2.346390962600708,3.4321212768554688,6.53584866086021e-05,0.019622040912508965,16.530616760253906,zero_prev,3.4321212768554688,0.7403931021690369,0.18234284222126007,dataset_4_keyframe_1,3.540618658065796
38,2.367042064666748,3.45094895362854,6.58671124256216e-05,0.01950785331428051,16.49374008178711,zero_prev,3.45094895362854,0.748034656047821,0.18371494114398956,dataset_4_keyframe_1,3.4321136474609375
39,2.478469133377075,3.5875790119171143,6.739298987668008e-05,0.023523204028606415,17.037532806396484,zero_prev,3.5875790119171143,0.756298840045929,0.19214574992656708,dataset_4_keyframe_1,3.4509410858154297
40,2.6632397174835205,3.8348464965820312,5.518595571629703e-05,0.03024648129940033,18.127138137817383,zero_prev,3.8348464965820312,0.766223132610321,0.20594120025634766,dataset_4_keyframe_1,3.587571620941162
41,2.6089251041412354,3.7455413341522217,5.4931642807787284e-05,0.02787933498620987,18.071653366088867,zero_prev,3.7455413341522217,0.769457995891571,0.20298515260219574,dataset_4_keyframe_1,3.834839105606079
42,2.6295957565307617,3.7687501907348633,6.637573824264109e-05,0.02846730686724186,18.041259765625,zero_prev,3.7687501907348633,0.7731079459190369,0.2031818926334381,dataset_4_keyframe_1,3.7455337047576904
43,2.6869025230407715,3.8434159755706787,5.722046262235381e-05,0.03004811704158783,18.35095977783203,zero_prev,3.8434159755706787,0.777941882610321,0.2081894874572754,dataset_4_keyframe_1,3.768742322921753
44,2.645787000656128,3.7807788848876953,5.900065298192203e-05,0.02847697027027607,18.196226119995117,zero_prev,3.7807788848876953,0.782604992389679,0.2045731395483017,dataset_4_keyframe_1,3.8434078693389893
45,2.6484529972076416,3.778209686279297,6.281535024754703e-05,0.02814839780330658,18.13257598876953,zero_prev,3.778209686279297,0.78619384765625,0.2040570080280304,dataset_4_keyframe_1,3.780770778656006
46,2.755383014678955,3.9199609756469727,5.696614971384406e-05,0.032489269971847534,18.663055419921875,zero_prev,3.9199609756469727,0.7916626334190369,0.2125319242477417,dataset_4_keyframe_1,3.7782015800476074
47,2.759488105773926,3.93209171295166,4.679362245951779e-05,0.032121531665325165,18.858306884765625,zero_prev,3.93209171295166,0.7978515625,0.21216557919979095,dataset_4_keyframe_1,3.919952630996704
48,2.80281138420105,3.983248472213745,5.1116945542162284e-05,0.03411865234375,19.06598663330078,zero_prev,3.983248472213745,0.8000732660293579,0.2154863178730011,dataset_4_keyframe_1,3.9320831298828125
49,2.874373435974121,4.086630344390869,4.2724612285383046e-05,0.036810558289289474,19.521631240844727,zero_prev,4.086630344390869,0.8064819574356079,0.22033624351024628,dataset_4_keyframe_1,3.9832398891448975
50,2.898198127746582,4.129134654998779,5.6711836805334315e-05,0.037617750465869904,19.814783096313477,zero_prev,4.129134654998779,0.807373046875,0.22224175930023193,dataset_4_keyframe_1,4.08662223815918
51,2.821836471557617,4.008849620819092,4.552205791696906e-05,0.03402964398264885,19.341907501220703,zero_prev,4.008849620819092,0.8111328482627869,0.21666787564754486,dataset_4_keyframe_1,4.129126071929932
52,2.7553768157958984,3.903831958770752,6.357829261105508e-05,0.031469475477933884,18.85188102722168,zero_prev,3.903831958770752,0.8125244379043579,0.2110673487186432,dataset_4_keyframe_1,4.008841037750244
53,2.7690815925598145,3.925250768661499,5.645752389682457e-05,0.031893666833639145,18.858484268188477,zero_prev,3.925250768661499,0.81304931640625,0.21232810616493225,dataset_4_keyframe_1,3.9038233757019043
54,2.8004534244537354,3.9770827293395996,7.197062222985551e-05,0.033058423548936844,19.11262321472168,zero_prev,3.9770827293395996,0.8158813714981079,0.2142372578382492,dataset_4_keyframe_1,3.9252421855926514
55,2.7121529579162598,3.8532562255859375,4.8573812819086015e-05,0.030354056507349014,18.704484939575195,zero_prev,3.8532562255859375,0.818127453327179,0.2073507308959961,dataset_4_keyframe_1,3.977074384689331
56,3.1567277908325195,4.462884426116943,3.1280520488508046e-05,0.047444410622119904,20.948684692382812,zero_prev,4.462884426116943,0.8201050162315369,0.24142657220363617,dataset_4_keyframe_1,3.853247880935669
57,2.93855357170105,4.16084098815918,3.8909915019758046e-05,0.038854219019412994,20.45677947998047,zero_prev,4.16084098815918,0.8220459222793579,0.2252746820449829,dataset_4_keyframe_1,4.462875843048096
58,2.9209911823272705,4.13395881652832,4.145304410485551e-05,0.037767283618450165,19.94852066040039,zero_prev,4.13395881652832,0.82391357421875,0.22398929297924042,dataset_4_keyframe_1,4.160832405090332
59,2.9319703578948975,4.146340847015381,5.162557135918178e-05,0.038324229419231415,20.031295776367188,zero_prev,4.146340847015381,0.8254638910293579,0.22432580590248108,dataset_4_keyframe_1,4.133950233459473
60,2.913191795349121,4.1193437576293945,6.128947279648855e-05,0.037509411573410034,19.914762496948242,zero_prev,4.1193437576293945,0.8262695670127869,0.22311091423034668,dataset_4_keyframe_1,4.146332263946533
61,2.893850564956665,4.092407703399658,6.91731838742271e-05,0.036422476172447205,19.789674758911133,zero_prev,4.092407703399658,0.828320324420929,0.2212620973587036,dataset_4_keyframe_1,4.119335174560547
62,3.005615472793579,4.270918846130371,4.603068373398855e-05,0.04152170941233635,20.45319175720215,zero_prev,4.270918846130371,0.8294922113418579,0.23004522919654846,dataset_4_keyframe_1,4.0923991203308105
63,3.0094518661499023,4.26155948638916,4.8573812819086015e-05,0.04167734831571579,20.6197509765625,zero_prev,4.26155948638916,0.8305420279502869,0.2306210845708847,dataset_4_keyframe_1,4.270910739898682
64,3.0963945388793945,4.376901149749756,4.196167355985381e-05,0.044935356825590134,21.023311614990234,zero_prev,4.376901149749756,0.8291992545127869,0.23742495477199554,dataset_4_keyframe_1,4.2615509033203125
65,3.1073737144470215,4.414515018463135,4.450480264495127e-05,0.04549458995461464,21.286460876464844,zero_prev,4.414515018463135,0.8304809927940369,0.238239124417305,dataset_4_keyframe_1,4.376893043518066
66,3.031386375427246,4.305693626403809,4.8573812819086015e-05,0.04247945547103882,20.89849853515625,zero_prev,4.305693626403809,0.831921398639679,0.23271404206752777,dataset_4_keyframe_1,4.4145073890686035
67,3.0017483234405518,4.261463642120361,5.518595571629703e-05,0.04114431142807007,20.603775024414062,zero_prev,4.261463642120361,0.832141101360321,0.22946469485759735,dataset_4_keyframe_1,4.305685520172119
68,3.013942003250122,4.265217304229736,5.0354006816633046e-05,0.041948191821575165,20.609973907470703,zero_prev,4.265217304229736,0.8319336175918579,0.2307397574186325,dataset_4_keyframe_1,4.261455535888672
69,3.0620124340057373,4.340732097625732,4.297892519389279e-05,0.043767042458057404,20.906463623046875,zero_prev,4.340732097625732,0.8322387933731079,0.23419415950775146,dataset_4_keyframe_1,4.265209674835205
70,2.9615442752838135,4.188391208648682,4.5267745008459315e-05,0.03951975703239441,20.38225555419922,zero_prev,4.188391208648682,0.8311523795127869,0.22690048813819885,dataset_4_keyframe_1,4.340723991394043
71,3.0232648849487305,4.304990768432617,4.831949991057627e-05,0.0424957312643528,20.67194175720215,zero_prev,4.304990768432617,0.830578625202179,0.23128044605255127,dataset_4_keyframe_1,4.188383102416992
72,3.0369834899902344,4.302690029144287,5.1116945542162284e-05,0.042738597840070724,20.775598526000977,zero_prev,4.302690029144287,0.8295044302940369,0.23298029601573944,dataset_4_keyframe_1,4.304983139038086
73,2.9900457859039307,4.231691837310791,6.103515625e-05,0.04107717052102089,20.480937957763672,zero_prev,4.231691837310791,0.8287109732627869,0.2297692596912384,dataset_4_keyframe_1,4.302681922912598
74,2.8398540019989014,4.037980079650879,4.24702993768733e-05,0.03441111370921135,19.674928665161133,zero_prev,4.037980079650879,0.828369140625,0.21809236705303192,dataset_4_keyframe_1,4.23168420791626
75,2.875579833984375,4.068731784820557,5.645752389682457e-05,0.03510691598057747,19.588977813720703,zero_prev,4.068731784820557,0.82745361328125,0.2204086035490036,dataset_4_keyframe_1,4.037972450256348
76,3.016977548599243,4.414394378662109,4.577637082547881e-05,0.043203990906476974,20.9816951751709,zero_prev,4.414394378662109,0.8271728754043579,0.23086829483509064,dataset_4_keyframe_1,4.068724155426025
77,2.9448025226593018,4.26568078994751,5.39143911737483e-05,0.03956146538257599,20.766258239746094,zero_prev,4.26568078994751,0.8260498046875,0.2265215367078781,dataset_4_keyframe_1,4.4143853187561035
78,3.093228816986084,4.484774112701416,4.501342846197076e-05,0.045967865735292435,21.44389533996582,zero_prev,4.484774112701416,0.825927734375,0.23720471560955048,dataset_4_keyframe_1,4.265671730041504
79,2.885683298110962,4.199454307556152,4.3487551010912284e-05,0.037384290248155594,20.5384578704834,zero_prev,4.199454307556152,0.8251709342002869,0.221964031457901,dataset_4_keyframe_1,4.48476505279541
80,2.689152717590332,3.9018990993499756,6.179809861350805e-05,0.02929789386689663,19.087556838989258,zero_prev,3.9018990993499756,0.8248047232627869,0.2075258046388626,dataset_4_keyframe_1,4.199445724487305
81,2.695077657699585,3.8762598037719727,8.748372783884406e-05,0.029275769367814064,18.7236270904541,zero_prev,3.8762598037719727,0.82427978515625,0.20749108493328094,dataset_4_keyframe_1,3.9018912315368652
82,2.6947076320648193,3.839679479598999,6.713867333019152e-05,0.028280895203351974,18.602705001831055,zero_prev,3.839679479598999,0.8234497308731079,0.20717333257198334,dataset_4_keyframe_1,3.8762521743774414
83,2.728235960006714,4.039816856384277,5.823771425639279e-05,0.031407423317432404,19.322612762451172,zero_prev,4.039816856384277,0.82122802734375,0.20966187119483948,dataset_4_keyframe_1,3.839672088623047
84,2.7135467529296875,3.846310615539551,4.755656118504703e-05,0.028496552258729935,18.688615798950195,zero_prev,3.846310615539551,0.82147216796875,0.20918241143226624,dataset_4_keyframe_1,4.03980827331543
85,2.7258846759796143,3.940603494644165,5.645752389682457e-05,0.03087463602423668,18.90305519104004,zero_prev,3.940603494644165,0.819323718547821,0.21016822755336761,dataset_4_keyframe_1,3.8463034629821777
86,2.5901496410369873,3.675546169281006,9.104411583393812e-05,0.025479381904006004,17.976959228515625,zero_prev,3.675546169281006,0.817614734172821,0.20027874410152435,dataset_4_keyframe_1,3.940596103668213
87,2.675243616104126,3.8054378032684326,5.315145244821906e-05,0.0275090541690588,18.219158172607422,zero_prev,3.8054378032684326,0.815136730670929,0.20649483799934387,dataset_4_keyframe_1,3.675539255142212
88,2.721653461456299,3.8546509742736816,6.637573824264109e-05,0.029405469074845314,18.565282821655273,zero_prev,3.8546509742736816,0.8149780631065369,0.21033839881420135,dataset_4_keyframe_1,3.8054306507110596
89,2.5563483238220215,3.6509029865264893,5.315145244821906e-05,0.02463124692440033,17.77434730529785,zero_prev,3.6509029865264893,0.811328113079071,0.19801092147827148,dataset_4_keyframe_1,3.854644298553467
90,2.583223342895508,3.687603712081909,6.96818096912466e-05,0.02545420452952385,17.762563705444336,zero_prev,3.687603712081909,0.810717761516571,0.19986723363399506,dataset_4_keyframe_1,3.6508960723876953
91,2.5878539085388184,3.6924550533294678,7.400513277389109e-05,0.025416312739253044,17.82576560974121,zero_prev,3.6924550533294678,0.8084473013877869,0.19982896745204926,dataset_4_keyframe_1,3.6875967979431152
92,2.5232667922973633,3.6004834175109863,6.408691842807457e-05,0.023710379377007484,17.48320198059082,zero_prev,3.6004834175109863,0.8060669302940369,0.19561822712421417,dataset_4_keyframe_1,3.692448616027832
93,2.5330936908721924,3.6162073612213135,6.993611896177754e-05,0.024131013080477715,17.448488235473633,zero_prev,3.6162073612213135,0.802722156047821,0.1962428092956543,dataset_4_keyframe_1,3.6004769802093506
94,2.527721881866455,3.6298816204071045,7.603963604196906e-05,0.024050140753388405,17.51974868774414,zero_prev,3.6298816204071045,0.8022827506065369,0.1954205185174942,dataset_4_keyframe_1,3.6162009239196777
95,2.507913589477539,3.592272996902466,6.332397606456652e-05,0.023610688745975494,17.382078170776367,zero_prev,3.592272996902466,0.8002075552940369,0.19475047290325165,dataset_4_keyframe_1,3.6298749446868896
96,2.5782787799835205,3.678734540939331,6.612142169615254e-05,0.02527262456715107,17.678010940551758,zero_prev,3.678734540939331,0.7983642816543579,0.20000191032886505,dataset_4_keyframe_1,3.59226655960083
