method,checkpoint,input_resolution,frame,runtime_ms,valid_disp_mae,valid_disp_rmse,bad_1px,bad_2px,bad_3px,valid_depth_mae,valid_depth_median,valid_depth_rmse,bad_1mm,bad_2mm,bad_5mm,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,valid_pixel_ratio,valid_px,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000000,1018.6529180500656,9.841733932495117,16.420896530151367,80.84302641916463,66.02543022472972,55.753848435095286,2.727430582046509,1.1898155212402344,5.324341297149658,53.70123013600016,39.1115564861662,13.610778607807006,0.0,0.0,0.6380073547363281,836249,9.841733932495117,16.420896530151367,80.84302641916463,66.02543022472972,43.628034233822696,2.727430582046509,1.1898155212402344,5.324341297149658,53.70123013600016,39.1115564861662,13.610778607807006,1.1898155212402344,3.065776824951172,6.514604091644287,11.689253807067871,17.256298065185547,0.0,836249,0.6380073547363281,9.841733932495117,16.420896530151367,80.84302641916463,66.02543022472972,43.628034233822696,2.727430582046509,1.1898155212402344,5.324341297149658,53.70123013600016,39.1115564861662,13.610778607807006,1.1898155212402344,3.065776824951172,6.514604091644287,11.689253807067871,17.256298065185547,2.727430582046509,5.324341297149658,2.727430582046509,5.324341297149658
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000001,59.74258086644113,9.843233108520508,16.385446548461914,80.73117757718893,66.05633092194253,56.125381109464016,2.7201485633850098,1.1873493194580078,5.279539108276367,53.702377834745654,39.17012438163563,13.61759073949051,0.0,0.0,0.6350997924804688,832438,9.843233108520508,16.385446548461914,80.73117757718893,66.05633092194253,43.892758379603045,2.7201485633850098,1.1873493194580078,5.279539108276367,53.702377834745654,39.17012438163563,13.61759073949051,1.1873493194580078,3.074645519256592,6.499327182769775,11.662003517150879,17.294382095336914,0.0,832438,0.6350997924804688,9.843233108520508,16.385446548461914,80.73117757718893,66.05633092194253,43.892758379603045,2.7201485633850098,1.1873493194580078,5.279539108276367,53.702377834745654,39.17012438163563,13.61759073949051,1.1873493194580078,3.074645519256592,6.499327182769775,11.662003517150879,17.294382095336914,2.7201485633850098,5.279539108276367,2.7201485633850098,5.279539108276367
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000002,58.30140900798142,9.583687782287598,15.980754852294922,80.35069785159592,65.2154310912234,54.84240777485516,2.6785805225372314,1.1989288330078125,5.191128253936768,53.90719743088388,39.03279625240794,13.408539128631805,0.0,0.0,0.6328933715820313,829546,9.583687782287598,15.980754852294922,80.35069785159592,65.2154310912234,42.78255817037271,2.6785805225372314,1.1989288330078125,5.191128253936768,53.90719743088388,39.03279625240794,13.408539128631805,1.1989288330078125,3.038184642791748,6.357152938842773,11.474458694458008,17.127395629882812,0.0,829546,0.6328933715820313,9.583687782287598,15.980754852294922,80.35069785159592,65.2154310912234,42.78255817037271,2.6785805225372314,1.1989288330078125,5.191128253936768,53.90719743088388,39.03279625240794,13.408539128631805,1.1989288330078125,3.038184642791748,6.357152938842773,11.474458694458008,17.127395629882812,2.6785805225372314,5.191128253936768,2.6785805225372314,5.191128253936768
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000003,58.50623291917145,9.352625846862793,15.637633323669434,79.0411932079611,63.63432239731145,53.3923998758302,2.648761749267578,1.2110176086425781,5.163524627685547,54.06490448618611,38.83398178924754,13.048748915661468,0.0,0.0,0.6218055725097656,815013,9.352625846862793,15.637633323669434,79.0411932079611,63.63432239731145,42.34312826911963,2.648761749267578,1.2110176086425781,5.163524627685547,54.06490448618611,38.83398178924754,13.048748915661468,1.2110176086425781,2.991466522216797,6.217953681945801,11.379727363586426,17.177900314331055,0.0,815013,0.6218055725097656,9.352625846862793,15.637633323669434,79.0411932079611,63.63432239731145,42.34312826911963,2.648761749267578,1.2110176086425781,5.163524627685547,54.06490448618611,38.83398178924754,13.048748915661468,1.2110176086425781,2.991466522216797,6.217953681945801,11.379727363586426,17.177900314331055,2.648761749267578,5.163524627685547,2.648761749267578,5.163524627685547
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000004,58.53363289497793,9.687396049499512,15.973648071289062,80.91448152131451,66.00722460416596,55.80524434884517,2.7309203147888184,1.2576618194580078,5.240274429321289,55.00320718409236,40.04398423898103,13.810303500894635,0.0,0.0,0.6327728271484375,829388,9.687396049499512,15.973648071289062,80.91448152131451,66.00722460416596,43.794098781270044,2.7309203147888184,1.2576618194580078,5.240274429321289,55.00320718409236,40.04398423898103,13.810303500894635,1.2576618194580078,3.133202075958252,6.541279315948486,11.403071403503418,17.22970199584961,0.0,829388,0.6327728271484375,9.687396049499512,15.973648071289062,80.91448152131451,66.00722460416596,43.794098781270044,2.7309203147888184,1.2576618194580078,5.240274429321289,55.00320718409236,40.04398423898103,13.810303500894635,1.2576618194580078,3.133202075958252,6.541279315948486,11.403071403503418,17.22970199584961,2.7309203147888184,5.240274429321289,2.7309203147888184,5.240274429321289
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000005,58.4905119612813,9.682977676391602,15.938185691833496,81.23334429267418,66.29799444062529,55.81325283199331,2.7405800819396973,1.26129150390625,5.23267936706543,55.09830528738381,40.07866814119616,13.981528529156828,0.0,0.0,0.6381416320800781,836425,9.682977676391602,15.938185691833496,81.23334429267418,66.29799444062529,43.702663119825445,2.7405800819396973,1.26129150390625,5.23267936706543,55.09830528738381,40.07866814119616,13.981528529156828,1.26129150390625,3.1528759002685547,6.614727973937988,11.382671356201172,17.25395965576172,0.0,836425,0.6381416320800781,9.682977676391602,15.938185691833496,81.23334429267418,66.29799444062529,43.702663119825445,2.7405800819396973,1.26129150390625,5.23267936706543,55.09830528738381,40.07866814119616,13.981528529156828,1.26129150390625,3.1528759002685547,6.614727973937988,11.382671356201172,17.25395965576172,2.7405800819396973,5.23267936706543,2.7405800819396973,5.23267936706543
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000006,58.313478948548436,9.66372299194336,15.915597915649414,81.53347089637315,66.60704808280438,56.05075076575966,2.7374627590179443,1.2455673217773438,5.268411159515381,54.804353465612806,40.03060658636603,13.903862951036603,0.0,0.0,0.6411300659179687,840342,9.66372299194336,15.915597915649414,81.53347089637315,66.60704808280438,43.456473673813754,2.7374627590179443,1.2455673217773438,5.268411159515381,54.804353465612806,40.03060658636603,13.903862951036603,1.2455673217773438,3.155604839324951,6.608154296875,11.316842079162598,17.141481399536133,0.0,840342,0.6411300659179687,9.66372299194336,15.915597915649414,81.53347089637315,66.60704808280438,43.456473673813754,2.7374627590179443,1.2455673217773438,5.268411159515381,54.804353465612806,40.03060658636603,13.903862951036603,1.2455673217773438,3.155604839324951,6.608154296875,11.316842079162598,17.141481399536133,2.7374627590179443,5.268411159515381,2.7374627590179443,5.268411159515381
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000007,58.37445007637143,9.665057182312012,15.939208030700684,81.60302643332913,66.84748526652157,56.331588697638445,2.742830514907837,1.2304534912109375,5.302554607391357,54.661894398580316,39.695677979819784,13.894614411530185,0.0,0.0,0.6362800598144531,833985,9.665057182312012,15.939208030700684,81.60302643332913,66.84748526652157,43.5010222006391,2.742830514907837,1.2304534912109375,5.302554607391357,54.661894398580316,39.695677979819784,13.894614411530185,1.2304534912109375,3.153656005859375,6.584280967712402,11.336459159851074,17.164342880249023,0.0,833985,0.6362800598144531,9.665057182312012,15.939208030700684,81.60302643332913,66.84748526652157,43.5010222006391,2.742830514907837,1.2304534912109375,5.302554607391357,54.661894398580316,39.695677979819784,13.894614411530185,1.2304534912109375,3.153656005859375,6.584280967712402,11.336459159851074,17.164342880249023,2.742830514907837,5.302554607391357,2.742830514907837,5.302554607391357
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000008,58.32254886627197,9.47254467010498,15.724102973937988,80.83144656527409,65.53601989712064,55.085062130019736,2.689901351928711,1.1951885223388672,5.202188968658447,53.88912591328463,39.471591818133334,13.488492734932924,0.0,0.0,0.6294586181640625,825044,9.47254467010498,15.724102973937988,80.83144656527409,65.53601989712064,42.64511953301884,2.689901351928711,1.1951885223388672,5.202188968658447,53.88912591328463,39.471591818133334,13.488492734932924,1.1951885223388672,3.118222236633301,6.393278121948242,11.14608383178711,16.853404998779297,0.0,825044,0.6294586181640625,9.47254467010498,15.724102973937988,80.83144656527409,65.53601989712064,42.64511953301884,2.689901351928711,1.1951885223388672,5.202188968658447,53.88912591328463,39.471591818133334,13.488492734932924,1.1951885223388672,3.118222236633301,6.393278121948242,11.14608383178711,16.853404998779297,2.689901351928711,5.202188968658447,2.689901351928711,5.202188968658447
S2M2-S,CH128NTR1.pth,512 width,test_dataset_9_keyframe_3_frame_000009,58.530962094664574,9.563238143920898,15.831665992736816,81.85985778735305,66.61338221996017,55.805245759068654,2.742603063583374,1.2217082977294922,5.3127264976501465,54.58596255429331,39.86253106886789,13.69908535229502,0.0,0.0,0.6175933837890625,809492,9.563238143920898,15.831665992736816,81.85985778735305,66.61338221996017,43.07417491463782,2.742603063583374,1.2217082977294922,5.3127264976501465,54.58596255429331,39.86253106886789,13.69908535229502,1.2217082977294922,3.1734256744384766,6.510138034820557,11.213896751403809,17.15443229675293,0.0,809492,0.6175933837890625,9.563238143920898,15.831665992736816,81.85985778735305,66.61338221996017,43.07417491463782,2.742603063583374,1.2217082977294922,5.3127264976501465,54.58596255429331,39.86253106886789,13.69908535229502,1.2217082977294922,3.1734256744384766,6.510138034820557,11.213896751403809,17.15443229675293,2.742603063583374,5.3127264976501465,2.742603063583374,5.3127264976501465
