epoch,global_step,learning_rate,train_total,train_classification,train_positive_gain,train_harmful_magnitude,train_harmful_selection,validation_loss_total,validation_loss_classification,validation_loss_positive_gain,validation_loss_harmful_magnitude,validation_loss_harmful_selection,validation_auroc,validation_auprc,validation_decisive_auroc,validation_decisive_auprc,validation_utility_mae,validation_best_policy_net_utility,validation_best_policy_coverage,validation_best_policy_harm_cost_fraction,validation_best_policy_threshold,validation_best_policy_constraint_feasible
1,2576,0.002,0.10611662129807917,0.10038000578856131,0.0016051085732216555,0.0018935572560556985,0.0006455855152453522,0.3256594729454567,0.30964110139757395,0.0015935863945165589,0.0017363524710087102,0.0059101267721416665,0.9393633414653986,0.36895255672065813,0.4633219015023996,0.5184692191496244,0.04498744010925293,0.0017521692207083106,1.0,0.9250313496016542,-0.04298362880945206,False
2,5152,0.001961518324933773,0.07894910465758179,0.07509097573202775,0.001032518889645213,0.0013027202371405614,0.00043576485196955664,0.3194142662609617,0.3075725794148942,0.0013918910050706786,0.0017137051610262727,0.0039396200011348505,0.9457439904184154,0.37639168842293524,0.4671707007631345,0.5068029243709917,0.04510074481368065,0.0017521692207083106,1.0,0.9250313496016542,-0.35294657945632935,False
3,7728,0.0018491908561896221,0.07197928794309705,0.06935570986365888,0.0006215241338577047,0.0008188135381114339,0.0003869168507216561,0.3188942691721119,0.3056202921861162,0.0013708918961741336,0.0015890482382145679,0.004759756887203063,0.9525357548994231,0.3835832500112653,0.4656691145832779,0.4964227550823291,0.04505743831396103,0.0017521692207083106,1.0,0.9250313496016542,-0.6501649022102356,False
4,10304,0.001672117697248021,0.06735992406766793,0.06530450744972338,0.0005141867543722289,0.000578540164557826,0.00033670982348477926,0.31861445350362677,0.3045428180291007,0.0013589142416488185,0.0016446677057260402,0.005122859364746546,0.951216862974449,0.38878190169267457,0.4305311613338726,0.4958701308035756,0.044983796775341034,0.0017521692207083106,1.0,0.9250313496016542,-0.27148327231407166,False
