epoch,global_step,total,geometry,correction,error_gate,memory_gate,clean_preservation,clean_pixel_update,clean_frame_update,safety_ranking,update_magnitude,target_error_mean,target_memory_mean,clean_pixel_ratio,clean_frame_ratio,gradient_norm,gate_mean,flow_latency_ms,update_abs_max,validation_raw_epe,validation_refined_epe,validation_oracle_epe,validation_oracle_recovery
0,312,0.24214322119951248,0.13792133293090722,0.06936881641069284,0.19852605676994875,0.6656213893722265,0.046277106339216396,0.046056181072811175,0.04649803167278431,0.009001826837831912,0.04649381229123369,0.04943219813494346,0.38119288467061824,0.22481297044895399,0.9677483974358975,0.0773437024655346,0.020481403057391826,2.509315485253748,2.078125,0.7873572578335644,0.7829757969099456,0.6991422231907028,0.04966796126484716
1,624,0.22921693420562989,0.12675049306394962,0.06215512248663566,0.19730491004884243,0.6656164849797884,0.06264790807826778,0.06173749394619312,0.06355832201930192,0.010486825382730994,0.06355190776192988,0.04945982501913722,0.38136822099869067,0.22481297109371576,0.9677483974358975,0.19086670685702792,0.028837546324118588,2.4115053876392687,2.78125,0.7873572578335644,0.7834916201781559,0.6991422231907028,0.04382062163279211
2,936,0.20915691258433539,0.10960529407916161,0.04958532945826077,0.19646591124817347,0.6665224730968475,0.08175415748682542,0.07794067320915368,0.08556764177643718,0.011385297754970498,0.08564457053748462,0.04926935524846881,0.3812749470846775,0.22481297078327492,0.9677483974358975,0.2874279122035473,0.04373247195512821,2.4136200275116164,2.890625,0.7873572578335644,0.7955368465735789,0.6991422231907028,-0.09272329567323329
3,1248,0.19539339486987162,0.0977238269092945,0.04133388588730341,0.19713649588326612,0.6663999311052836,0.09148160205819668,0.08503403042992339,0.097929174056611,0.011068136698435036,0.0982451666958439,0.04930718563114985,0.3810985853465704,0.22481297102207556,0.9677483974358975,0.3037942981060881,0.05675174028445513,2.4076749628782124,2.90625,0.7873572578335644,0.7898087916981604,0.6991422231907028,-0.02779043135357935
