method,checkpoint,input_resolution,frame,runtime_ms,valid_px,valid_pixel_ratio,mae_px,rmse_px,bad1_pct,bad2_pct,bad5_pct,depth_mae_mm,depth_median_abs_error_mm,depth_rmse_mm,depth_bad1mm_pct,depth_bad2mm_pct,depth_bad5mm_pct,abs_depth_error_p50,abs_depth_error_p75,abs_depth_error_p90,abs_depth_error_p95,abs_depth_error_p99,pred_disp_le_0_1_ratio,pred_disp_le_0_5_ratio,excluded_pred_disp_le_0_1_ratio,valid_disp_valid_px,valid_disp_valid_pixel_ratio,valid_disp_mae_px,valid_disp_rmse_px,valid_disp_bad1_pct,valid_disp_bad2_pct,valid_disp_bad5_pct,valid_disp_depth_mae_mm,valid_disp_depth_median_abs_error_mm,valid_disp_depth_rmse_mm,valid_disp_depth_bad1mm_pct,valid_disp_depth_bad2mm_pct,valid_disp_depth_bad5mm_pct,valid_disp_abs_depth_error_p50,valid_disp_abs_depth_error_p75,valid_disp_abs_depth_error_p90,valid_disp_abs_depth_error_p95,valid_disp_abs_depth_error_p99,depth_mae_cap100_mm,depth_rmse_cap100_mm,depth_mae_cap200_mm,depth_rmse_cap200_mm
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000000,2219.036455033347,836249,0.6380073547363281,9.499464988708496,16.061080932617188,79.88852602514322,64.96593717899812,42.172486902824396,2.6567020416259766,1.1297340393066406,5.134857654571533,52.59438277355189,37.07615793860441,13.37496367708661,1.1297340393066406,2.9777774810791016,6.4535369873046875,11.632201194763184,17.153268814086914,0.0,0.0,0.0,836249,0.6380073547363281,9.499464988708496,16.061080932617188,79.88852602514322,64.96593717899812,42.172486902824396,2.6567020416259766,1.1297340393066406,5.134857654571533,52.59438277355189,37.07615793860441,13.37496367708661,1.1297340393066406,2.9777774810791016,6.4535369873046875,11.632201194763184,17.153268814086914,2.6567020416259766,5.134857654571533,2.6567020416259766,5.134857654571533
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000001,1847.4682120140642,832438,0.6350997924804688,9.419313430786133,15.928269386291504,79.6295940358321,64.62547360884534,42.17863672729981,2.6432085037231445,1.1186885833740234,5.118927955627441,52.3611368053837,36.984015626388995,13.398114934685825,1.1186885833740234,2.971709728240967,6.421030521392822,11.571181297302246,17.065736770629883,0.0,0.0,0.0,832438,0.6350997924804688,9.419313430786133,15.928269386291504,79.6295940358321,64.62547360884534,42.17863672729981,2.6432085037231445,1.1186885833740234,5.118927955627441,52.3611368053837,36.984015626388995,13.398114934685825,1.1186885833740234,2.971709728240967,6.421030521392822,11.571181297302246,17.065736770629883,2.6432085037231445,5.118927955627441,2.6432085037231445,5.118927955627441
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000002,1851.7122440971434,829546,0.6328933715820313,9.202284812927246,15.599893569946289,78.82287419865807,63.43120212742874,41.30391804673882,2.6098549365997314,1.109323501586914,5.100286960601807,52.06377946491213,36.759142952892304,13.156473540948904,1.109323501586914,2.928297519683838,6.28477668762207,11.337417602539062,17.046911239624023,0.0,0.0,0.0,829546,0.6328933715820313,9.202284812927246,15.599893569946289,78.82287419865807,63.43120212742874,41.30391804673882,2.6098549365997314,1.109323501586914,5.100286960601807,52.06377946491213,36.759142952892304,13.156473540948904,1.109323501586914,2.928297519683838,6.28477668762207,11.337417602539062,17.046911239624023,2.6098549365997314,5.100286960601807,2.6098549365997314,5.100286960601807
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000003,1851.1949558742344,815013,0.6218055725097656,9.000619888305664,15.28633975982666,78.09814076585282,62.16722923438031,41.10130758650475,2.578890800476074,1.1240501403808594,5.03572940826416,52.285423668088725,36.40260952892776,12.872923499379766,1.1240501403808594,2.892049789428711,6.157022953033447,11.298830032348633,17.031200408935547,0.0,0.0,0.0,815013,0.6218055725097656,9.000619888305664,15.28633975982666,78.09814076585282,62.16722923438031,41.10130758650475,2.578890800476074,1.1240501403808594,5.03572940826416,52.285423668088725,36.40260952892776,12.872923499379766,1.1240501403808594,2.892049789428711,6.157022953033447,11.298830032348633,17.031200408935547,2.578890800476074,5.03572940826416,2.578890800476074,5.03572940826416
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000004,1852.2607719060034,829388,0.6327728271484375,9.234451293945312,15.5070161819458,79.36538749053518,63.83140339623915,42.11346197437146,2.6474039554595947,1.1560115814208984,5.10364294052124,53.01439133433327,37.29906871090491,13.62558898850719,1.1560115814208984,3.025299072265625,6.461673736572266,11.296921730041504,17.062116622924805,0.0,0.0,0.0,829388,0.6327728271484375,9.234451293945312,15.5070161819458,79.36538749053518,63.83140339623915,42.11346197437146,2.6474039554595947,1.1560115814208984,5.10364294052124,53.01439133433327,37.29906871090491,13.62558898850719,1.1560115814208984,3.025299072265625,6.461673736572266,11.296921730041504,17.062116622924805,2.6474039554595947,5.10364294052124,2.6474039554595947,5.10364294052124
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000005,1853.0012830160558,836425,0.6381416320800781,9.261419296264648,15.498345375061035,79.76435424574827,64.04770302178916,42.08219505634098,2.659270763397217,1.1678314208984375,5.059068202972412,53.229638042860984,37.939803329647006,13.76058821771229,1.1678314208984375,3.052417755126953,6.532789707183838,11.33047866821289,17.105785369873047,0.0,0.0,0.0,836425,0.6381416320800781,9.261419296264648,15.498345375061035,79.76435424574827,64.04770302178916,42.08219505634098,2.659270763397217,1.1678314208984375,5.059068202972412,53.229638042860984,37.939803329647006,13.76058821771229,1.1678314208984375,3.052417755126953,6.532789707183838,11.33047866821289,17.105785369873047,2.659270763397217,5.059068202972412,2.659270763397217,5.059068202972412
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000006,1857.4958480894566,840342,0.6411300659179687,9.261148452758789,15.507752418518066,79.99647762458618,64.47541596159658,41.99349788538476,2.660696506500244,1.160634994506836,5.1032915115356445,53.10671131515502,37.699174859759474,13.820325534127772,1.160634994506836,3.051176071166992,6.532735824584961,11.261528015136719,17.03464698791504,0.0,0.0,0.0,840342,0.6411300659179687,9.261148452758789,15.507752418518066,79.99647762458618,64.47541596159658,41.99349788538476,2.660696506500244,1.160634994506836,5.1032915115356445,53.10671131515502,37.699174859759474,13.820325534127772,1.160634994506836,3.051176071166992,6.532735824584961,11.261528015136719,17.03464698791504,2.660696506500244,5.1032915115356445,2.660696506500244,5.1032915115356445
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000007,1875.4821300972253,833985,0.6362800598144531,9.23256778717041,15.46463680267334,80.0661882407957,64.68821381679527,41.72784882222103,2.647144079208374,1.1483993530273438,5.048023223876953,52.93668351349245,37.65895070055217,13.742933026373377,1.1483993530273438,3.061634063720703,6.493918418884277,11.229297637939453,16.85964584350586,0.0,0.0,0.0,833985,0.6362800598144531,9.23256778717041,15.46463680267334,80.0661882407957,64.68821381679527,41.72784882222103,2.647144079208374,1.1483993530273438,5.048023223876953,52.93668351349245,37.65895070055217,13.742933026373377,1.1483993530273438,3.061634063720703,6.493918418884277,11.229297637939453,16.85964584350586,2.647144079208374,5.048023223876953,2.647144079208374,5.048023223876953
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000008,1856.7820379976183,825044,0.6294586181640625,9.009008407592773,15.199095726013184,79.46364072704,63.50546152690038,40.694556896359465,2.6012017726898193,1.1322002410888672,4.967158794403076,52.547864113913924,37.387339341901765,13.350439491711958,1.1322002410888672,3.018077850341797,6.325929164886475,11.062941551208496,16.687318801879883,0.0,0.0,0.0,825044,0.6294586181640625,9.009008407592773,15.199095726013184,79.46364072704,63.50546152690038,40.694556896359465,2.6012017726898193,1.1322002410888672,4.967158794403076,52.547864113913924,37.387339341901765,13.350439491711958,1.1322002410888672,3.018077850341797,6.325929164886475,11.062941551208496,16.687318801879883,2.6012017726898193,4.967158794403076,2.6012017726898193,4.967158794403076
MonSter++ MixAll,Mix_all_large.pth,native temporal GT,test_dataset_9_keyframe_3_frame_000009,1855.6364218238741,809492,0.6175933837890625,9.125117301940918,15.383423805236816,79.98707831578324,64.06721746478038,41.0279533336957,2.663612127304077,1.148508071899414,5.145789623260498,52.93208580195975,38.030023767992766,13.663383949439895,1.148508071899414,3.0766830444335938,6.457282543182373,11.189929008483887,16.87496566772461,0.0,0.0,0.0,809492,0.6175933837890625,9.125117301940918,15.383423805236816,79.98707831578324,64.06721746478038,41.0279533336957,2.663612127304077,1.148508071899414,5.145789623260498,52.93208580195975,38.030023767992766,13.663383949439895,1.148508071899414,3.0766830444335938,6.457282543182373,11.189929008483887,16.87496566772461,2.663612127304077,5.145789623260498,2.663612127304077,5.145789623260498
