backbone,sequence,support_coverage
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.6666666666666666
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.25
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.08333333333333333
CREStereo,dataset_7_keyframe_2,0.15384615384615385
CREStereo,dataset_7_keyframe_2,0.11764705882352941
CREStereo,dataset_7_keyframe_2,0.17647058823529413
CREStereo,dataset_7_keyframe_2,0.16666666666666666
CREStereo,dataset_7_keyframe_2,0.375
CREStereo,dataset_7_keyframe_2,0.5652173913043478
CREStereo,dataset_7_keyframe_2,0.6842105263157895
CREStereo,dataset_7_keyframe_2,0.6428571428571429
CREStereo,dataset_7_keyframe_2,0.5714285714285714
CREStereo,dataset_7_keyframe_2,0.4117647058823529
CREStereo,dataset_7_keyframe_2,0.625
CREStereo,dataset_7_keyframe_2,0.29411764705882354
CREStereo,dataset_7_keyframe_2,0.4166666666666667
CREStereo,dataset_7_keyframe_2,0.4
CREStereo,dataset_7_keyframe_2,0.3181818181818182
CREStereo,dataset_7_keyframe_2,0.4642857142857143
CREStereo,dataset_7_keyframe_2,0.43478260869565216
CREStereo,dataset_7_keyframe_2,0.35294117647058826
CREStereo,dataset_7_keyframe_2,0.5238095238095238
CREStereo,dataset_7_keyframe_2,0.3333333333333333
CREStereo,dataset_7_keyframe_2,0.5
CREStereo,dataset_7_keyframe_2,0.6666666666666666
CREStereo,dataset_7_keyframe_2,0.7083333333333334
CREStereo,dataset_7_keyframe_2,0.8181818181818182
CREStereo,dataset_7_keyframe_2,0.8571428571428571
CREStereo,dataset_7_keyframe_2,0.7894736842105263
CREStereo,dataset_7_keyframe_2,0.8333333333333334
CREStereo,dataset_7_keyframe_2,0.9411764705882353
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.9545454545454546
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.375
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,1.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
CREStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.9660332186143947
Fast-FoundationStereo,dataset_7_keyframe_2,0.9626243182547322
Fast-FoundationStereo,dataset_7_keyframe_2,0.9534599965138574
Fast-FoundationStereo,dataset_7_keyframe_2,0.9516479536399856
Fast-FoundationStereo,dataset_7_keyframe_2,0.9517606350498677
Fast-FoundationStereo,dataset_7_keyframe_2,0.9540307971014492
Fast-FoundationStereo,dataset_7_keyframe_2,0.9569055036344756
Fast-FoundationStereo,dataset_7_keyframe_2,0.9648876404494382
Fast-FoundationStereo,dataset_7_keyframe_2,0.977938755350675
Fast-FoundationStereo,dataset_7_keyframe_2,0.9836293974225009
Fast-FoundationStereo,dataset_7_keyframe_2,0.9976498237367802
Fast-FoundationStereo,dataset_7_keyframe_2,0.9991873222267371
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.9991356957649092
Fast-FoundationStereo,dataset_7_keyframe_2,0.9995596653456627
Fast-FoundationStereo,dataset_7_keyframe_2,0.9986818980667839
Fast-FoundationStereo,dataset_7_keyframe_2,0.9995535714285714
Fast-FoundationStereo,dataset_7_keyframe_2,0.9990859232175503
Fast-FoundationStereo,dataset_7_keyframe_2,0.9990796134376438
Fast-FoundationStereo,dataset_7_keyframe_2,0.9990753582986592
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.9980372914622179
Fast-FoundationStereo,dataset_7_keyframe_2,0.9980188211986132
Fast-FoundationStereo,dataset_7_keyframe_2,0.9948691636736788
Fast-FoundationStereo,dataset_7_keyframe_2,0.9979685119349924
Fast-FoundationStereo,dataset_7_keyframe_2,0.9973361747469366
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.9971313826735514
Fast-FoundationStereo,dataset_7_keyframe_2,0.9977220956719818
Fast-FoundationStereo,dataset_7_keyframe_2,0.9964328180737217
Fast-FoundationStereo,dataset_7_keyframe_2,0.9942096120440069
Fast-FoundationStereo,dataset_7_keyframe_2,0.989330171902786
Fast-FoundationStereo,dataset_7_keyframe_2,0.9917929292929293
Fast-FoundationStereo,dataset_7_keyframe_2,0.9816633922724296
Fast-FoundationStereo,dataset_7_keyframe_2,0.9851951547779273
Fast-FoundationStereo,dataset_7_keyframe_2,0.9800995024875622
Fast-FoundationStereo,dataset_7_keyframe_2,0.9848156182212582
Fast-FoundationStereo,dataset_7_keyframe_2,0.978978978978979
Fast-FoundationStereo,dataset_7_keyframe_2,0.975187969924812
Fast-FoundationStereo,dataset_7_keyframe_2,0.9837837837837838
Fast-FoundationStereo,dataset_7_keyframe_2,0.9883720930232558
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,1.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
Fast-FoundationStereo,dataset_7_keyframe_2,0.0
