frame_id,target_path,valid_pixel_pct,raw_disp_mae,oracle_no_flow_disp_mae,oracle_raw_fixed_raftsmall_disp_mae,oracle_all_available_disp_mae,candidates_available
001100,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001100.npz,31.931152343750004,35.09600830078125,35.09600830078125,35.09600830078125,24.15663719177246,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001101,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001101.npz,31.318359375,39.46339416503906,36.18180847167969,36.16282653808594,24.460426330566406,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001102,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001102.npz,31.236572265625,39.8162841796875,36.944488525390625,36.91531753540039,25.32278060913086,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001103,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001103.npz,31.048583984375,35.00029373168945,33.12525177001953,33.08280563354492,25.189321517944336,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001104,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001104.npz,31.044921874999996,39.088539123535156,37.3746223449707,37.41321563720703,26.580596923828125,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001105,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001105.npz,31.1572265625,40.22563552856445,38.34319305419922,38.32095718383789,26.430728912353516,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001106,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001106.npz,31.1474609375,37.400962829589844,36.540950775146484,36.48933029174805,25.99203872680664,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001107,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001107.npz,31.496582031249996,37.5795783996582,36.47187805175781,36.436058044433594,25.56420135498047,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001108,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001108.npz,31.522216796875004,35.67624282836914,35.365962982177734,35.34270477294922,25.618310928344727,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
001109,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/distillation_targets_selected_clips/clips/dataset_5_keyframe_3_001100_001199/targets/001109.npz,31.710205078124996,33.21931838989258,32.829219818115234,32.79830551147461,25.706756591796875,raw_s2m2|fixed_ema_alpha_0.35|adaptive_no_raft|raft_small_6_warped_ema_alpha_0.50|stereoanyvideo
