namespace,coverage_threshold,backbone,sequence,method,epe,bad1,bad3,absrel,boundary_epe,false_update_rate,clean_degradation_ratio,clean_update_mean,new_bad3,valid_count,clean_count,raw_good3_count,boundary_count,common_valid_ratio,frames,frames_worsened_ratio,worst_frame_degradation,p95_frame_degradation
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,learned_refiner,0.13043322146259365,0.007201935597784105,0.0021408550177668896,0.016751161143575433,0.13543409509711546,0.5270778328687973,0.20481656951927588,0.05738042772531556,2.7650432176254917e-06,724944,707516,723316,635413,0.2185040509259259,128,0.0,-0.0013284608721733093,-0.011078755930066112
cache,0.5,RAFT-Stereo,dataset_7_keyframe_1,oracle,0.12512278313376474,0.006328764704584078,0.0019863603257630935,0.016254818117189537,0.12868494381719206,0.2019629238066701,0.0,0.02872958743756145,0.0,724944,707516,723316,635413,0.2185040509259259,128,0.0,-0.014502197504043579,-0.017648074030876162
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,raw,0.23819882168688558,0.09090909090909091,0.0,0.0257054148665206,0.23819882168688558,0.0,0.0,0.0,0.0,22,20,22,22,6.630979938271604e-06,128,0.0,0.0,0.0
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,memory,0.2485982934859666,0.09090909090909091,0.0,0.026758334578268907,0.2485982934859666,0.2,0.2,0.030996513459831475,0.0,22,20,22,22,6.630979938271604e-06,128,0.7777777777777778,0.10137557983398438,0.09738311767578124
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,blend_0.1,0.23853976076299493,0.09090909090909091,0.0,0.02571152203547006,0.23853976076299493,0.0,0.0,0.0030996799352578817,0.0,22,20,22,22,6.630979938271604e-06,128,0.6666666666666666,0.010137557983398438,0.009738159179687499
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,blend_0.25,0.2401695471595634,0.09090909090909091,0.0,0.025879043281417,0.2401695471595634,0.0,0.0,0.007749128434807062,0.0,22,20,22,22,6.630979938271604e-06,128,0.7777777777777778,0.025343894958496094,0.024345588684082032
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,blend_0.5,0.24291229231113737,0.09090909090909091,0.0,0.02616212737153877,0.24291229231113737,0.05,0.15,0.015498232655227184,0.0,22,20,22,22,6.630979938271604e-06,128,0.7777777777777778,0.05068778991699219,0.04869155883789062
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,heuristic_gate,0.24230855212292887,0.09090909090909091,0.0,0.026106553236869248,0.24230855212292887,0.05,0.15,0.014170980639755726,0.0,22,20,22,22,6.630979938271604e-06,128,0.7777777777777778,0.045289039611816406,0.042117500305175776
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,learned_refiner,0.23150196942416104,0.09090909090909091,0.0,0.024581594540822236,0.23150196942416104,0.85,0.45,0.06679699495434761,0.0,22,20,22,22,6.630979938271604e-06,128,0.4444444444444444,0.03000044822692871,0.021599721908569326
cache,0.9,RAFT-Stereo,dataset_7_keyframe_1,oracle,0.2254143413156271,0.09090909090909091,0.0,0.02372975852763788,0.2254143413156271,0.1,0.0,0.014105558767914772,0.0,22,20,22,22,6.630979938271604e-06,128,0.0,0.0,0.0
cache,0.05,StereoAnywhere,dataset_7_keyframe_1,raw,0.2301016124696617,0.019852538827262955,0.0034560641223260282,0.022336647541420205,0.2899885703013646,0.0,0.0,0.0,0.0,2735771,2494879,2726316,1662317,0.824583755304784,128,0.0,0.0,0.0
